"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"954",129.916761708446,-28.9039786916692,0,194,160,51,5189,352,42,310,256,137,256,123,176,20,9,24,58,30,58,34
"9582",137.049726927653,-24.9761432060041,0,228,157,47,6203,387,58,329,295,199,303,144,169,29,3,50,74,18,70,28
"9592",119.783570175059,-0.871053667506203,0,213,79,79,450,266,167,99,214,214,217,207,1707,178,106,16,502,337,400,400
"9682",134.737069667317,-25.1971121237148,0,217,157,47,6211,376,47,329,291,189,291,133,168,26,4,42,63,21,63,33
"9702",125.392469782382,9.78513511596248,0,267,73,78,779,315,222,93,258,274,274,256,3410,542,135,48,1441,461,474,1427
"9731",129.894374357536,-18.2418607734144,0,257,151,52,4515,380,95,285,293,191,304,191,473,117,3,102,311,12,209,12
"9832",137.489369721152,-18.463239610428,0,252,138,52,4333,367,104,263,290,189,298,189,529,140,2,105,346,12,239,12
"9933",142.726782248355,-27.7424733154476,0,220,141,44,6285,373,59,314,288,186,297,135,247,46,9,48,109,38,90,47
"23",133.079088288359,-2.8571536578238,0,269,67,79,622,313,229,84,273,259,274,259,2682,310,120,28,883,415,762,465
"718",145.623713661917,-16.9383620808367,0,223,94,57,2489,299,135,164,248,210,251,187,2175,432,42,79,1234,137,1002,181
"1110",132.332138549536,-29.7401836048812,0,192,154,52,4860,342,49,293,250,126,250,126,186,21,8,25,60,38,60,38
"161",132.933106087148,-21.6560893924907,0,234,144,48,5482,369,72,297,288,178,296,158,335,70,7,73,175,27,171,28
"1911",124.716315246187,-24.9556781747378,0,232,150,46,6233,389,64,325,305,202,305,147,177,30,3,50,73,15,73,32
"2810",138.210774241015,-34.2312919197138,0,169,120,49,4376,306,63,243,122,224,225,114,338,41,15,33,116,49,50,114
"44",147.101813280024,-34.5714844879694,0,161,131,45,5717,320,29,291,122,235,235,88,519,54,35,12,145,116,116,130
"603",126.838430208154,-18.1636366352905,0,258,142,52,4210,377,108,269,297,197,303,197,554,160,1,111,374,12,278,12
"6410",120.961191835813,-20.2814534923527,0,261,146,55,4279,377,114,263,305,239,307,200,369,103,2,105,244,7,220,32
"691",125.239609377459,-19.5900846947916,0,271,153,53,4654,396,108,288,310,222,320,204,364,103,1,113,256,9,162,10
"7310",104.216840574518,-3.71883654035628,0,269,92,87,293,321,216,105,265,266,271,265,2805,374,102,42,1037,346,842,1037
"7610",132.327804658562,-11.5895461291075,0,275,95,62,1472,343,191,152,281,252,291,252,1348,310,1,106,890,7,313,7
"7710",105.702371951193,12.2798434423748,0,276,92,61,1250,352,202,150,275,263,294,260,1803,318,7,75,858,37,370,99
"8312",117.660873271525,-22.6532462611794,0,246,143,48,5552,389,92,297,306,252,310,169,370,77,3,81,205,14,195,51
"8611",123.671772754751,-22.4882495647762,0,259,152,49,5685,402,93,309,316,235,322,180,222,57,2,88,132,8,123,19
"871",141.151929888874,-26.1791229236405,0,223,144,45,6207,376,61,315,291,157,299,139,202,38,6,56,96,27,87,32
"969",143.981426935643,-25.8041306643281,0,221,147,46,6055,368,55,313,285,156,293,138,363,59,9,52,165,40,148,48
"985",123.289972469211,-31.1882338637952,0,181,140,49,4866,330,49,281,150,150,241,116,234,27,14,19,71,48,55,62
"1022",108.334613549523,12.4839891877491,0,219,97,63,1318,295,143,152,222,209,234,200,1613,257,7,66,701,49,486,162
"1031",145.712539358065,-36.6840482910629,0,137,120,45,5031,288,25,263,74,201,202,74,816,99,35,29,277,132,133,277
"1041",152.659418503754,-26.2601461540908,0,202,122,52,3850,304,72,232,243,157,246,148,1186,186,37,49,502,142,498,161
"1071",139.682917860337,-32.1549533086363,0,173,148,49,5461,332,34,298,238,115,243,103,224,26,14,19,66,46,65,47
"1121",144.14955697488,-19.7695990512148,0,215,145,54,4128,337,73,264,259,171,259,156,691,185,6,100,440,26,335,30
"1153",144.393645203672,-29.7511273273267,0,204,141,45,6026,357,50,307,272,139,279,124,292,42,12,32,105,52,104,57
"1172",148.186681051739,-26.9554021325894,0,196,151,49,5661,340,34,306,264,134,264,119,543,81,23,36,201,85,201,88
"1182",107.277625775896,14.5222268393263,0,233,105,57,1696,319,135,184,238,210,253,209,2778,655,3,99,1713,26,754,69
"1223",109.403624520637,1.59669482964091,0,266,81,86,425,317,223,94,260,268,270,260,3150,479,138,42,1288,454,525,1288
"1232",130.798082142137,-15.9796946612187,0,268,142,55,3599,377,123,254,292,215,305,215,798,196,1,109,523,7,388,7
"1272",127.786353426054,-30.265793876024,0,181,150,52,4641,329,43,286,153,128,237,118,184,19,12,15,52,40,48,46
"1353",135.057526952587,-3.39582261163741,0,263,75,82,670,311,220,91,268,262,268,252,3231,342,213,15,991,674,928,709
"1403",129.869149439037,-21.0721777635626,0,249,158,50,5426,388,75,313,308,194,308,173,349,81,5,81,199,19,199,23
"1421",121.617958191782,-21.1462032480631,0,263,151,52,5021,395,105,290,313,240,318,192,310,88,2,102,200,7,185,26
"1443",127.586146122776,-20.2986658958253,0,270,149,52,4977,399,114,285,321,218,322,199,286,71,2,94,175,10,129,17
"1471",148.613280639984,-26.4670002483763,0,195,153,50,5493,338,33,305,260,135,260,120,611,90,25,38,233,94,233,98
"1562",145.566941187717,-22.7048046537675,0,227,146,51,4865,357,74,283,282,175,282,159,527,105,11,66,261,50,261,57
"1581",136.927673397586,-29.416912504239,0,212,149,46,6082,375,57,318,288,132,288,132,142,19,9,27,50,28,50,28
"160",127.913435706869,-17.8981452691369,0,270,139,52,4129,386,122,264,308,210,314,210,566,154,1,109,380,10,281,10
"1631",120.790720633231,-22.955337325111,0,245,151,47,5952,393,77,316,307,217,314,163,266,66,3,77,144,15,138,38
"165",146.904165726155,-43.4375024493784,0,118,72,50,2505,197,53,144,89,150,150,85,1228,141,63,21,385,211,211,376
"1771",100.220035323873,14.1290759691037,0,280,100,57,1729,363,189,174,280,258,299,254,1266,279,7,80,643,31,256,62
"1832",108.295887201093,11.2529723276384,0,263,76,62,1296,318,196,122,267,249,276,243,1202,212,4,72,552,20,330,60
"1842",131.48195146583,-25.1957946340553,0,210,164,48,6233,371,30,341,276,145,284,125,267,39,10,39,107,34,93,37
"1863",125.488556260243,-29.5589220745023,0,194,146,49,5174,344,48,296,233,137,258,125,179,20,10,24,54,34,50,43
"1912",127.526077772491,-28.4483381768223,0,195,154,49,5529,355,41,314,262,135,262,121,180,21,9,21,56,33,56,41
"1922",143.729562326334,-17.6801984582562,0,252,144,59,3055,363,122,241,274,220,285,207,882,250,3,119,620,11,439,13
"2001",119.294013776816,-26.3355915853754,0,215,142,44,6432,377,56,321,290,176,295,130,243,36,4,49,93,20,81,64
"2012",131.984618026763,-20.5531690304633,0,248,148,49,5173,380,83,297,304,175,304,175,375,85,5,86,217,20,217,20
"2032",124.868721645325,-32.2202376264613,0,171,133,54,3935,296,51,245,127,220,220,119,291,36,16,25,99,55,55,86
"2051",123.968821619637,-28.8396098138765,0,196,145,46,5698,353,43,310,158,163,265,119,203,23,11,25,64,37,54,49
"2092",136.786384824663,-1.82782762800343,0,265,78,90,277,308,222,86,266,265,267,260,3103,318,223,9,857,692,770,761
"2212",136.475955871865,-12.481530244695,0,267,86,59,1741,334,190,144,280,244,287,241,1369,281,3,99,819,16,512,31
"2223",143.377623450942,-26.6345164971426,0,222,143,45,6228,374,59,315,289,155,298,138,295,48,9,48,127,38,120,43
"2243",131.705561112612,-19.9856131756678,0,254,151,50,5067,386,87,299,308,182,308,182,401,94,4,92,240,18,240,18
"2251",134.147936035879,-13.6181931430474,0,269,123,58,2563,364,154,210,285,231,297,231,1105,267,1,110,753,5,495,5
"2263",107.554503073916,11.3843174732756,0,246,88,65,1039,311,176,135,249,240,258,232,2142,361,13,72,1029,75,588,179
"2313",146.416297471151,-36.8915535102133,0,122,120,46,4855,270,12,258,68,184,184,60,1055,131,45,30,360,163,175,353
"2361",125.019549620338,7.67204593634233,0,253,97,84,423,313,198,115,255,248,258,247,2506,332,101,42,941,315,736,341
"240",127.390740783885,-14.7258852224331,0,270,114,57,2645,359,160,199,286,229,296,229,1080,280,0,111,739,15,260,15
"2451",134.924127929844,-13.0055849230848,0,271,105,58,2158,350,172,178,285,246,294,238,1149,263,1,109,774,5,488,6
"2501",136.71982135158,-30.1092573080678,0,201,144,46,5925,361,53,308,276,123,276,123,170,20,10,21,55,37,55,37
"2591",144.181989855133,-19.1600205353461,0,226,144,56,3835,342,87,255,266,185,267,171,771,211,5,108,509,20,374,21
"260",138.839132511057,-26.9670825172216,0,224,149,46,6246,382,61,321,293,192,301,140,160,38,3,65,76,18,69,27
"2705",113.244736953638,1.61473147571087,0,251,84,91,241,299,207,92,248,251,254,248,3911,422,207,17,1149,738,894,1149
"2714",144.209665781818,-29.3597450002562,0,204,142,45,6100,358,48,310,273,138,280,123,298,43,11,34,111,50,103,55
"2733",148.2330812281,-30.3524182725232,0,193,140,46,5807,344,43,301,259,129,265,116,499,76,26,33,178,90,177,91
"2742",136.336911581457,-32.1334326209035,0,177,144,49,5215,334,43,291,117,244,244,110,225,26,10,25,74,36,36,69
"2752",138.805370316841,-24.1205622279085,0,237,151,47,6017,388,70,318,300,173,308,154,198,37,4,62,99,22,91,26
"2783",114.391223462299,2.67962669953704,0,227,76,92,164,268,186,82,228,225,228,225,3968,380,251,13,1119,809,1053,809
"279",145.622502840124,-28.9122540492099,0,203,143,46,5951,354,48,306,269,139,277,124,356,49,14,36,138,59,118,63
"2802",121.853085844778,-5.27006976539269,0,255,84,76,569,310,200,110,257,252,261,247,2057,260,67,38,678,210,440,440
"2821",117.616123659536,-31.3730281067546,0,179,137,48,5340,339,54,285,124,232,248,113,321,54,11,53,145,40,44,140
"2906",125.662018419243,10.4287832439877,0,263,72,79,715,309,218,91,255,269,269,252,3571,530,147,45,1479,498,498,1452
"291",142.082283380441,-3.64532167674042,0,256,77,90,229,299,214,85,256,252,258,252,2563,302,126,28,844,391,742,391
"2963",139.923449074849,-4.92964937002398,0,259,78,85,486,307,216,91,262,263,264,252,3830,400,257,13,1114,818,864,917
"2993",118.817946696654,-20.5809993972071,0,265,141,54,4331,382,123,259,312,268,312,204,306,93,1,106,204,5,168,39
"3022",102.684867139906,5.67373027210124,0,268,75,76,796,322,224,98,262,268,277,256,3064,646,88,65,1502,349,390,1074
"3081",121.542718708515,-26.2125434388872,0,220,149,45,6388,383,54,329,291,184,297,134,221,40,5,52,94,19,85,44
"3141",127.64039054513,-17.115230349591,0,260,138,53,3795,373,117,256,286,204,300,204,733,193,2,107,483,14,361,14
"3161",151.414992962964,-24.3291809607763,0,207,110,51,3739,303,89,214,250,164,250,154,1026,170,30,54,458,111,458,124
"3181",127.338215350173,-19.9743485217914,0,272,148,52,4872,399,116,283,314,221,323,202,313,84,1,100,200,10,144,14
"3202",142.676273654215,-27.2841452760622,0,220,142,45,6283,373,58,315,288,187,296,135,252,44,8,46,111,36,94,45
"3213",144.512972924858,-5.4295148444362,0,239,112,89,304,302,177,125,241,234,241,234,4140,509,196,33,1467,595,1467,595
"3244",140.780338873155,-28.903539639432,0,210,139,44,6232,364,55,309,281,144,288,128,180,27,8,33,66,33,64,37
"3311",100.651333779097,0.752824050141498,0,267,102,91,275,324,212,112,263,266,270,263,3108,358,146,25,1002,496,799,1002
"3382",116.606638352387,-27.4153125821613,0,217,144,45,6274,385,67,318,149,207,296,136,223,36,6,53,98,20,53,86
"3391",105.829267930239,9.53084340319037,0,268,65,65,808,318,219,99,269,261,277,256,1864,305,2,74,848,27,531,52
"3481",125.254424377345,-9.16273780399933,0,218,74,67,1078,271,161,110,226,204,228,201,2077,360,18,71,1030,84,627,140
"3533",110.774425189011,-2.01721198041923,0,267,83,86,303,318,222,96,263,268,270,263,2854,330,133,25,920,462,568,838
"3542",120.280866380781,-24.4416259753052,0,232,150,45,6317,389,62,327,301,199,307,146,244,53,4,64,119,18,111,44
"3554",123.868572297506,-23.8933208305389,0,244,151,47,6076,397,76,321,308,216,314,161,194,42,3,67,97,11,93,26
"3562",121.474094516598,-28.5747601743788,0,198,131,43,6036,353,52,301,240,199,273,118,224,35,8,39,80,27,69,59
"3723",102.664556964301,-3.26366384746507,0,226,98,90,271,280,172,108,223,224,230,223,2450,299,91,34,833,312,682,833
"3822",101.282818051986,-0.447424163576216,0,262,93,88,313,316,211,105,260,261,266,258,2576,281,124,25,794,399,737,780
"3841",140.417320197448,-30.1716593874153,0,201,139,45,6026,354,49,305,270,122,277,122,183,28,9,36,71,30,70,30
"385",107.357586114667,10.5491302604787,0,266,72,64,1057,322,211,111,267,258,280,251,2049,367,2,85,1060,13,597,48
"3932",128.598804245703,-16.3404596061446,0,276,136,55,3478,383,138,245,305,224,311,224,703,179,0,110,467,7,204,7
"3973",116.785008381121,-30.9296711115167,0,180,135,48,5221,339,60,279,127,230,248,116,381,68,10,62,185,39,44,181
"3981",125.816511632875,-17.9577310336754,0,275,151,53,4041,397,117,280,304,235,318,216,570,168,0,117,403,8,278,14
"4072",147.147927954793,-27.8825574787334,0,205,145,47,5923,351,44,307,269,140,277,125,447,64,19,34,166,70,161,74
"4084",134.754996378906,-25.3149542526808,0,218,157,47,6228,378,48,330,293,191,293,134,160,25,4,44,60,19,60,31
"4092",144.632806857117,-31.7759306251537,0,184,137,45,5856,338,39,299,252,120,257,107,332,39,18,22,99,71,86,76
"4113",144.997358457185,-22.5636680878233,0,235,147,51,4929,366,80,286,283,182,290,166,484,98,10,68,243,41,243,48
"4133",151.393347703852,-26.9111966504715,0,183,142,51,4802,309,35,274,233,117,239,117,656,96,29,41,255,97,252,97
"4151",151.906942869537,-25.7764305104502,0,201,133,52,4144,314,62,252,248,154,248,143,817,123,31,46,346,113,346,116
"4172",140.358260944486,-2.80587715096772,0,237,87,93,199,284,191,93,237,234,238,234,2469,312,131,30,856,421,733,421
"4212",101.985274553299,14.5871453534346,0,265,109,57,1971,350,159,191,272,239,285,234,1308,293,5,77,637,35,303,43
"4232",144.696471840143,-31.6379814897664,0,186,137,45,5866,340,41,299,254,122,260,109,331,39,17,23,100,70,88,75
"4242",145.122332382016,-17.0050279807765,0,226,109,59,2553,311,127,184,250,198,254,190,1356,301,15,94,852,49,754,60
"4291",133.967792536132,-29.0667056525126,0,205,150,49,5554,362,57,305,273,145,273,131,167,21,9,28,57,30,57,32
"4312",123.072435972281,-30.6715365150012,0,183,139,48,5108,334,48,286,150,183,246,115,226,26,13,20,69,44,55,61
"4402",143.817230719142,-30.0784797023516,0,201,139,45,6105,355,47,308,270,135,277,120,277,38,12,28,95,52,88,56
"4442",115.95480596181,-26.2334129866213,0,225,149,46,6125,394,75,319,158,250,302,146,197,37,3,64,93,13,62,80
"4462",108.097683982924,14.4490012468304,0,230,108,57,1840,317,129,188,239,204,251,204,1959,357,6,79,1037,42,542,42
"4523",103.631901261397,11.4276074548252,0,264,80,66,804,323,203,120,262,255,275,254,2540,450,9,79,1288,55,458,126
"4601",140.917150950991,-31.7531843867619,0,184,135,46,5570,336,45,291,250,112,255,112,208,24,12,20,59,40,59,40
"4623",136.133977854624,-20.1054868916981,0,251,150,51,5012,384,90,294,306,181,306,181,343,87,3,97,215,14,215,14
"4663",150.357018345967,-28.3675156533718,0,196,142,48,5416,335,44,291,260,122,260,122,638,82,30,30,224,107,224,107
"4703",123.103399518877,-32.4843775120098,0,170,135,52,4207,308,52,256,123,222,222,114,311,38,19,23,104,59,59,93
"4722",146.261189514771,-42.5652708113194,0,65,82,47,3066,166,-6,172,30,105,105,26,1801,190,78,22,551,297,297,515
"473",144.23401185777,-29.1291447647382,0,205,142,45,6111,360,49,311,273,140,281,124,305,44,11,35,116,50,105,55
"4741",141.778393345885,-23.4836527367588,0,239,149,48,5668,381,75,306,296,178,304,160,276,56,7,70,149,24,138,26
"4771",144.652906884439,-14.9512449349277,0,257,94,61,1994,329,176,153,274,233,278,228,1245,315,7,107,833,23,505,36
"4832",139.739661249332,-24.3672847503331,0,236,147,46,6001,386,73,313,300,172,308,154,205,42,5,62,103,23,95,26
"4992",132.958555570804,-18.5728525253944,0,263,147,52,4551,387,106,281,301,198,312,198,468,124,2,102,301,12,211,12
"5082",141.233896561898,-17.6431658980437,0,272,126,57,3038,370,149,221,294,240,304,227,833,250,1,125,615,6,416,7
"5112",139.589367955923,-17.7718108671252,0,264,122,54,3423,361,136,225,292,227,301,214,797,224,1,124,604,6,365,7
"515",143.724026721902,-22.6958254748024,0,236,153,51,5218,373,73,300,287,180,294,162,415,94,7,83,242,32,223,35
"5172",144.242474506609,-26.2305174907669,0,220,146,46,6134,368,54,314,285,154,293,136,362,58,10,50,164,43,146,50
"5192",120.447350200266,-28.6142439115793,0,201,134,43,6115,360,53,307,160,199,278,121,223,28,9,33,74,29,62,63
"5203",119.109096685424,-29.276239144383,0,196,142,45,6180,361,47,314,125,190,275,116,262,36,12,31,94,40,60,86
"5214",138.362116012722,-18.418420702219,0,253,133,52,4138,362,110,252,288,192,296,192,595,151,2,109,403,13,270,13
"5262",146.914537996054,-42.430299470434,0,103,104,50,3493,218,10,208,118,147,147,57,517,53,32,15,150,106,113,127
"530",129.797796071507,-29.8119320441037,0,187,159,53,4730,339,44,295,243,134,243,122,174,19,10,19,50,34,50,38
"5311",146.304914271459,-28.4070280543528,0,205,141,46,5979,352,48,304,271,140,278,125,381,53,16,34,145,61,129,67
"536",115.516217988916,-0.799752256134525,0,259,73,91,213,300,220,80,259,258,260,256,2951,335,148,27,929,459,908,893
"5371",129.300745427608,-28.4017648000736,0,194,158,50,5440,354,39,315,259,134,259,120,189,21,9,24,62,31,62,36
"5391",122.184396786615,-22.1623715129681,0,259,152,49,5619,403,96,307,316,235,322,181,252,70,2,90,154,8,140,23
"5442",128.918078606948,-27.6223848934751,0,204,156,48,5691,364,44,320,272,142,272,127,190,22,9,27,64,29,64,35
"5472",134.800170464441,-22.9186151176691,0,217,158,48,5905,371,47,324,277,156,287,136,306,56,8,59,145,32,141,36
"5482",139.989274982363,-24.3115115410183,0,236,146,46,5965,384,73,311,299,173,308,155,210,44,5,65,107,22,98,25
"5491",148.296247711405,-22.2930006240495,0,220,131,52,4147,330,80,250,266,174,266,161,615,108,14,60,291,58,291,64
"5543",144.157870006748,-33.2860807981342,0,178,142,47,5601,335,37,298,179,209,249,105,325,35,20,18,94,72,78,77
"5562",143.160555153154,-22.1662497043144,0,240,154,51,5171,378,78,300,298,185,298,167,409,90,6,78,225,28,225,34
"5692",121.388214165345,-3.78369305050001,0,210,81,77,625,266,161,105,212,207,216,201,2422,283,99,28,777,364,458,560
"5741",119.793758993037,-20.2636836131569,0,270,142,55,4189,383,129,254,314,248,315,210,358,103,2,108,245,9,212,34
"5785",139.622740447521,-21.0311774187721,0,237,148,50,5060,369,77,292,286,166,293,166,426,100,5,91,255,20,253,20
"5814",139.367388896644,-23.5043319140095,0,238,147,47,5854,384,75,309,299,175,307,157,227,44,5,67,116,23,108,26
"588",136.475015743636,-12.2900550102349,0,267,85,60,1674,332,191,141,279,245,286,242,1415,292,3,100,842,16,527,33
"5922",118.378961016424,-33.205975323217,0,164,131,50,4518,312,53,259,119,208,222,108,348,52,14,43,144,50,54,137
"5952",118.681428097188,-22.5478615867905,0,243,140,47,5663,382,87,295,301,253,307,164,380,85,3,83,217,16,203,49
"5982",127.784580457956,-29.6294718864374,0,188,153,51,4952,341,43,298,248,132,248,121,172,19,10,18,50,34,50,40
"6021",119.583903336897,-26.4596971590072,0,215,145,44,6441,379,54,325,290,176,295,130,254,35,5,44,94,24,83,64
"6042",125.3323509451,-27.901733124163,0,206,149,46,5894,365,46,319,166,174,277,126,175,20,7,26,54,30,52,43
"6051",144.309335774742,-26.5679319575429,0,221,144,45,6169,370,56,314,287,155,295,137,348,56,11,50,158,42,137,46
"6111",143.057201537304,-19.2403291992377,0,250,151,56,3941,371,104,267,289,208,292,193,680,195,3,114,465,13,336,16
"6161",102.089211759157,1.20061718160287,0,270,96,92,254,323,219,104,268,270,273,267,2429,304,117,28,832,408,640,750
"6241",145.406677648425,-23.5560969158541,0,228,146,50,5092,360,72,288,285,204,285,156,508,92,11,58,233,52,233,62
"6343",133.951611369848,-15.5666634009685,0,267,145,56,3485,380,124,256,290,216,304,216,778,197,0,112,530,6,357,6
"6352",104.732376681641,-4.46468448499218,0,267,90,84,338,322,215,107,264,264,270,264,2649,356,92,45,988,316,527,983
"6403",155.782835409045,-6.7337399686221,0,267,66,84,383,308,230,78,262,271,271,261,3804,525,219,25,1283,746,757,1282
"6442",119.019051254727,-28.9512308430858,0,198,141,45,6153,362,50,312,128,193,276,118,251,35,10,35,92,35,58,83
"6503",128.108725235797,-1.67857450549491,0,264,64,80,433,307,227,80,266,259,268,257,1674,199,65,27,547,270,453,339
"6524",139.886833946221,-31.9090273336042,0,177,145,48,5553,334,36,298,242,105,247,105,223,27,14,20,67,46,65,46
"6602",152.314907559194,-4.61339400964789,0,252,74,88,335,295,211,84,246,253,254,246,2309,261,150,16,687,482,528,687
"6631",125.012710741721,11.4993791398592,0,271,76,80,780,318,223,95,262,271,278,259,2654,360,137,30,978,476,562,858
"671",122.014671335928,-5.42720300611109,0,259,84,77,581,313,204,109,262,256,265,251,1983,238,58,41,674,181,446,396
"6771",140.349720316008,-22.7919981942978,0,243,144,48,5592,382,84,298,300,183,308,166,285,60,6,75,157,22,145,24
"6781",142.393900984898,-37.8176156373229,0,129,108,50,3534,252,40,212,89,175,175,83,735,89,33,27,244,111,111,235
"6801",135.170167926699,-24.0460369735956,0,219,161,48,6094,379,47,332,283,193,293,137,223,37,4,52,96,25,95,34
"6811",128.298291042447,-31.7751712165773,0,171,119,55,3469,275,60,215,132,201,213,124,280,31,15,22,89,50,57,85
"683",113.937277467921,1.43657774082385,0,226,80,93,175,269,183,86,228,224,228,224,3822,378,212,17,1078,694,1054,694
"6884",115.31641213689,-30.9027993015479,0,182,108,51,3525,298,90,208,140,226,229,140,623,133,5,88,358,28,35,279
"6901",133.808850026689,-1.17740019806661,0,203,77,84,491,252,161,91,206,203,207,195,2811,277,184,13,795,574,699,631
"6953",124.678512178361,-28.7152428913396,0,196,147,47,5654,353,42,311,237,164,265,120,192,21,10,23,59,35,53,46
"6972",143.171959193423,-36.3857819349505,0,149,127,48,4808,300,36,264,117,212,212,89,435,50,24,24,139,78,78,130
"6984",130.620743157342,-16.3581596117001,0,267,144,55,3776,378,117,261,294,211,306,211,734,177,1,105,474,8,351,8
"7003",130.244310740381,-30.0707720965147,0,185,160,54,4644,337,43,294,155,134,241,122,173,19,10,19,51,35,47,39
"7014",121.958876778372,-32.3281438509002,0,169,127,49,4459,309,54,255,119,191,225,110,300,36,20,20,100,62,65,89
"7032",121.910893777385,-31.0048528027255,0,179,132,47,5135,329,50,279,120,208,244,112,254,32,15,23,85,46,60,77
"7044",115.063061695546,-27.0356235490181,0,211,143,48,5450,369,75,294,153,228,282,142,246,52,2,71,130,16,48,119
"7061",143.079522978514,-22.3026580631267,0,240,154,50,5228,378,76,302,290,217,298,166,411,86,6,76,221,29,220,35
"7071",126.091432357207,-22.0498570939526,0,258,151,50,5553,395,93,302,312,236,318,180,236,52,3,83,133,11,133,20
"7111",152.429964421317,-26.2206468591467,0,201,129,52,4024,309,65,244,247,155,247,144,1015,157,35,47,429,129,429,139
"7132",145.059843296185,-18.5231274191756,0,222,126,56,3291,322,99,223,251,186,257,174,750,170,7,97,472,24,439,30
"7141",117.007947587408,0.466867743525654,0,263,70,88,227,304,225,79,264,261,265,261,2151,252,111,28,697,356,493,557
"7151",148.901401702315,-35.1053481118288,0,133,136,47,5359,289,0,289,99,202,202,64,796,85,53,13,235,173,173,205
"7162",132.2431448102,-17.3959517478943,0,264,152,54,4207,384,105,279,296,202,309,202,591,154,2,107,388,12,280,12
"7232",130.154378716834,-13.473144758027,0,276,119,60,2145,361,164,197,287,242,298,242,1323,317,1,107,869,5,362,5
"7291",126.520624090917,-15.3705788974185,0,267,113,56,2702,356,155,201,283,226,294,226,1203,299,1,110,819,16,301,16
"7303",144.586270824075,-15.7724658644293,0,252,106,61,2156,333,161,172,270,227,276,221,1169,291,5,106,780,18,504,27
"7321",121.312343371101,-29.2776065156795,0,192,130,43,5884,347,51,296,124,193,266,115,245,31,11,31,80,35,67,71
"7342",143.574013579637,-22.1462216216605,0,239,153,51,5093,375,79,296,288,185,296,168,405,93,6,80,223,27,222,33
"7362",148.426002366468,-30.8403623988852,0,186,142,47,5729,337,37,300,252,110,257,110,531,77,30,29,183,101,183,101
"7371",117.037376002409,-22.516611876199,0,249,148,49,5407,394,96,298,308,253,312,175,351,79,2,81,199,11,177,55
"7481",131.277693691663,-29.2084717168473,0,192,160,52,5006,348,44,304,252,136,252,124,181,22,9,28,63,31,63,33
"7552",119.849162325263,-2.02147472649813,0,182,80,80,489,236,136,100,183,181,186,174,2198,288,74,38,791,292,509,390
"7674",148.751649167389,-28.0583334818948,0,204,140,47,5599,344,52,292,266,143,272,128,548,83,25,35,202,91,199,93
"7682",135.139302657917,-23.168121780036,0,204,160,48,6013,361,33,328,266,141,275,122,333,58,9,54,151,39,147,44
"7722",122.232565362938,-19.3805135798175,0,269,136,55,3837,369,124,245,306,250,308,213,438,133,2,121,323,6,295,22
"7753",148.962812749669,-21.3877608266193,0,212,105,50,3568,302,94,208,248,171,252,161,1332,280,17,83,776,75,698,98
"7781",137.411365425214,-22.5888711330481,0,234,162,49,5812,385,60,325,293,173,302,154,267,57,5,69,139,25,133,29
"783",104.505502157845,-2.98529201652855,0,273,91,87,309,326,222,104,270,271,275,269,2571,355,101,39,891,327,791,884
"7853",145.478235003538,-5.57054233970121,0,248,93,89,284,301,197,104,250,244,250,244,3409,402,134,35,1201,456,1201,456
"7863",103.746321615763,13.1437442870811,0,273,92,56,1651,349,187,162,273,254,292,248,1224,230,1,74,600,24,219,102
"7873",135.361259393394,-18.5374398622662,0,261,145,52,4488,384,107,277,308,197,309,197,460,118,1,104,302,11,224,11
"7942",124.593086405657,-18.838720167987,0,271,148,53,4218,388,113,275,306,227,315,210,444,129,1,116,315,9,202,13
"7972",150.432758326642,-34.2242317460477,0,139,118,48,4377,259,15,244,190,89,193,80,1021,123,46,26,346,162,314,209
"7992",137.998815313913,-29.3100159137975,0,210,153,46,6210,376,50,326,282,129,288,129,159,24,9,32,58,30,58,30
"8043",146.635254337452,-27.9309617960826,0,205,143,46,5962,351,46,305,270,140,277,124,407,60,17,36,156,65,144,70
"8101",147.901170868427,-20.6872096157167,0,227,127,53,3684,330,94,236,263,187,268,175,781,163,11,78,423,47,422,62
"8123",129.74181026686,-15.921514556976,0,283,136,56,3310,387,147,240,304,234,317,234,787,191,0,110,517,5,228,5
"8142",144.21222877223,-38.0941911088303,0,141,98,49,3475,249,51,198,115,186,186,96,555,60,36,16,168,110,110,142
"8222",134.240249916911,-5.51713097142056,0,268,70,76,747,315,223,92,273,262,275,257,2281,286,85,34,809,307,709,413
"8262",140.623242855072,-4.92357833893038,0,193,92,86,461,248,142,106,195,192,197,186,5628,529,395,7,1486,1280,1333,1406
"8301",118.187398207374,-34.3275602860376,0,153,113,53,3529,273,60,213,119,198,198,109,425,62,14,42,168,54,61,165
"8423",141.632550298236,-20.6554991053417,0,253,155,52,4675,385,92,293,303,203,303,186,452,122,3,104,292,13,208,16
