"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"3842",142.04020973295,-34.0273216378409,0,173,137,47,5169,330,43,287,142,210,239,107,287,30,19,14,85,59,63,75
"3986",145.251114708371,-25.2248403360136,0,214,152,49,5719,357,47,310,273,152,281,135,477,76,14,53,214,54,206,58
"3995",124.488348015584,8.28884433489293,0,242,95,84,452,301,188,113,242,241,247,235,2471,340,95,40,905,305,606,394
"4087",131.656179032288,-27.6194665755611,0,198,159,49,5749,358,37,321,267,120,267,120,216,33,9,33,79,33,79,33
"4143",130.113279675134,-19.5580833393615,0,252,159,51,5045,387,79,308,305,180,305,180,435,106,4,93,265,19,201,19
"4258",145.909118582495,-22.7927993726917,0,224,146,51,4835,353,71,282,278,173,278,156,549,106,11,65,271,52,271,60
"4295",136.713006207719,-27.7966308500618,0,220,152,46,6256,384,58,326,291,154,297,137,133,19,7,33,51,22,49,25
"43111",143.412173599936,-27.8594066179357,0,218,141,44,6270,371,56,315,286,150,295,133,280,49,10,44,119,42,105,49
"43210",139.592333543114,-7.02433858183213,0,265,84,77,789,321,212,109,270,253,272,253,2736,336,120,32,930,406,840,424
"4333",103.932688483037,13.394481978612,0,272,94,56,1779,348,181,167,272,251,292,244,1319,253,0,81,678,18,205,81
"4358",131.400991696864,-25.7497939432506,0,202,162,47,6188,364,26,338,268,137,277,119,279,40,10,37,109,38,97,40
"4387",118.760944642127,-22.5829368678387,0,246,140,47,5669,385,89,296,304,256,310,167,366,82,3,82,209,16,194,49
"4393",136.087102354504,-25.9513950592373,0,225,156,47,6250,387,56,331,293,195,301,141,134,20,3,44,52,15,51,26
"4446",141.617142544128,-20.2624775702134,0,256,152,53,4508,384,99,285,304,191,305,191,497,151,3,118,353,11,247,11
"44910",130.371131170541,-30.1653490273748,0,185,160,54,4582,336,44,292,155,133,239,122,176,19,10,19,52,36,48,40
"4533",119.489450170659,-23.9880123257171,0,237,147,45,6217,390,70,320,305,244,311,153,255,55,4,67,127,17,120,46
"4563",139.899086751975,-33.9672410977073,0,169,140,51,4796,320,47,273,137,227,230,108,257,28,13,17,75,49,55,69
"4697",136.016821954399,-4.5577589282766,0,260,80,78,882,313,211,102,247,264,268,247,3139,361,159,23,1031,546,768,1031
"4827",105.822070571594,-4.80983164976351,0,270,89,83,330,325,219,106,266,268,273,266,2134,337,71,49,895,233,379,870
"4887",133.982111955993,-22.1012451685965,0,229,146,47,5621,372,67,305,286,171,294,152,313,66,7,67,159,27,156,29
"5006",130.14687220566,-16.8468969408423,0,265,146,54,3941,379,113,266,294,207,306,207,663,157,1,104,427,9,316,9
"5064",148.918629977852,-27.0829780516215,0,201,150,49,5532,342,41,301,267,141,267,126,582,82,27,33,211,98,211,100
"5095",138.017023880966,-26.1794888181612,0,227,153,46,6253,387,61,326,296,197,304,144,153,27,3,53,70,19,63,26
"5117",124.156177118421,-28.2797165715601,0,201,147,46,5847,360,43,317,161,168,272,122,195,23,10,25,62,35,53,46
"5207",104.291064967401,13.6359077703673,0,270,96,56,1751,348,178,170,273,250,291,244,1421,303,1,84,747,19,228,65
"5218",145.204580952413,-20.5013957805932,0,225,136,53,4184,343,88,255,271,180,271,166,653,148,8,86,375,36,375,44
"5223",109.1821334837,12.3658772499766,0,263,76,62,1652,324,202,122,261,244,281,239,1193,293,16,91,713,79,147,198
"5244",112.22453226801,-1.59276139689609,0,258,84,88,337,309,214,95,257,261,261,253,2910,317,151,23,879,498,498,818
"5276",152.54813161213,-26.0117008234374,0,207,121,52,3821,308,79,229,251,163,251,153,1037,151,32,45,427,132,427,149
"5284",132.39939967636,-1.47836680640467,0,264,67,85,423,304,226,78,264,266,267,257,3240,353,199,15,970,662,720,790
"5356",137.781860688701,-22.4340034963097,0,239,162,50,5782,389,65,324,298,178,307,159,263,57,5,75,142,23,134,26
"5374",119.31067363359,-20.8077038859483,0,277,148,53,4651,406,128,278,323,284,326,210,323,86,1,98,205,8,176,38
"5395",108.134163226932,13.4532975743059,0,246,94,56,1768,328,163,165,252,233,266,220,1708,313,2,81,895,22,447,28
"54310",142.897432195023,-7.75278907967731,0,262,85,74,916,324,210,114,269,254,271,249,2842,339,107,33,994,429,907,430
"5448",145.289376601577,-41.0736449621618,0,116,80,50,2678,204,45,159,85,152,152,82,1390,183,51,35,490,189,189,486
"5565",140.407093898393,-26.9889266940299,0,224,144,45,6259,379,63,316,294,157,301,140,161,32,5,52,73,23,68,26
"5598",140.966249373741,-21.1146423371974,0,249,148,51,4937,382,92,290,295,196,304,180,428,111,3,100,271,16,267,19
"5616",123.38940303307,-18.738404730102,0,267,135,54,3827,368,120,248,300,251,305,210,491,148,1,124,363,8,215,16
"5677",112.575227604248,-8.00402567838319,0,229,102,76,498,293,159,134,231,222,232,221,2552,389,36,59,1106,171,839,195
"5746",147.433689888567,-8.5183506377507,0,170,108,83,856,239,110,129,179,157,179,157,2799,375,93,41,1083,301,1083,301
"5769",127.035442986526,-22.3741146433167,0,250,150,49,5652,390,86,304,313,228,313,172,246,48,4,73,131,15,131,23
"5806",103.407439608127,-0.505759103689343,0,268,84,90,327,317,224,93,264,269,272,263,2344,262,122,21,744,412,544,697
"5896",139.988487949595,-24.1819685057271,0,238,146,47,5924,385,75,310,300,174,309,157,210,44,5,66,108,22,99,24
"5907",143.643385465257,-23.6343375046272,0,234,153,49,5577,375,67,308,290,174,297,156,387,77,7,65,187,32,186,38
"5928",137.054319763556,-19.5642726577353,0,253,151,52,4845,381,91,290,305,184,305,184,376,94,2,100,241,13,172,13
"5963",120.189180946909,-2.63977751950733,0,258,79,77,448,311,209,102,259,257,262,251,2963,396,131,32,1049,436,661,596
"6006",131.790529233404,-21.60841825651,0,236,149,49,5437,372,69,303,288,180,297,160,350,70,7,72,184,26,181,28
"60111",118.192699453793,-26.0109355580062,0,225,139,43,6374,386,69,317,300,222,304,141,201,35,2,64,82,12,69,60
"6028",124.179410971701,-28.5470789077226,0,199,147,46,5748,357,43,314,160,166,269,122,195,22,10,25,62,35,52,46
"6076",137.508679474704,-31.9797290302813,0,186,136,47,5377,336,50,286,124,239,253,116,226,26,13,17,67,48,49,62
"6109",139.474467542022,-26.0797111666761,0,228,148,46,6211,384,65,319,296,162,304,145,179,33,4,53,80,25,74,30
"6147",115.194620010443,-26.326019623084,0,223,147,48,5713,386,80,306,161,244,296,149,206,41,2,68,106,12,53,94
"6164",132.259945706464,-25.3957836772315,0,209,161,47,6227,368,32,336,274,143,283,124,236,36,10,39,90,33,86,34
"6217",124.285553568043,14.0011584153399,0,270,79,73,1003,324,216,108,266,277,280,255,4471,843,148,57,2150,564,712,1367
"6234",124.463249691762,12.3438563384116,0,258,77,76,820,310,209,101,255,260,266,246,2791,402,124,39,1096,408,552,887
"6344",118.82754880935,-23.2366639166139,0,231,142,46,5948,377,70,307,294,238,300,149,345,74,5,74,181,20,173,51
"6449",145.851865154691,-33.6011838109698,0,170,133,45,5767,326,31,295,134,228,244,95,421,44,27,14,116,97,97,104
"6498",143.451032270677,-5.66587904235348,0,132,110,89,554,193,70,123,138,124,138,124,2739,319,147,23,874,483,874,483
"6538",109.913973864168,-1.02498451014981,0,271,85,90,306,319,225,94,266,272,274,266,3390,389,156,24,1084,559,810,1084
"6566",127.734442315996,-15.1271092449315,0,279,119,57,2782,373,165,208,296,237,308,237,918,238,0,112,630,12,225,12
"6584",144.424725999124,-38.2533992349636,0,144,87,48,3264,239,59,180,120,186,186,101,602,62,38,17,180,115,115,166
"6608",113.754661390558,4.03795130434446,0,270,75,89,331,314,230,84,268,269,274,265,3144,376,190,24,1060,589,660,889
"6635",132.477932465263,-19.0274245198816,0,260,148,51,4718,386,100,286,301,192,311,192,447,114,2,99,280,14,203,14
"6656",146.965901544318,-42.8205503500067,0,97,93,49,3234,201,14,187,61,138,138,54,814,88,45,19,249,151,151,234
"6696",121.859773653559,6.02100467076525,0,269,92,91,236,320,219,101,270,265,271,265,2139,241,102,26,664,335,621,335
"6805",123.667701301165,-31.0442574648187,0,181,142,50,4869,329,47,282,185,150,241,116,227,25,14,19,67,46,55,57
"6832",147.366912774742,-27.2771757701412,0,201,147,47,5836,346,39,307,264,138,271,122,487,73,20,37,182,73,181,77
"6847",133.597671790048,-14.151640930213,0,266,135,57,2891,372,139,233,283,224,298,224,1037,254,1,110,695,7,266,7
"6905",114.580094646662,-23.8902997074183,0,242,140,50,5040,383,104,279,305,232,305,176,242,46,2,78,109,8,109,75
"6958",101.037018196657,0.470275963889435,0,266,101,90,298,324,213,111,263,265,270,262,2941,335,151,24,947,485,783,871
"7028",117.376935114153,-31.7655818350613,0,174,139,49,5193,333,50,283,121,224,241,110,353,64,10,59,167,36,43,164
"7035",141.082625072449,-5.59697773074731,0,264,83,83,506,317,218,99,259,268,269,256,6196,656,324,19,1902,1209,1220,1876
"7078",132.370427655987,-0.537329034414142,0,241,69,85,400,283,202,81,238,244,244,234,3199,349,197,18,1000,644,644,859
"71010",115.537287159823,-26.3624678750057,0,223,148,47,5915,389,78,311,159,246,298,147,198,38,2,66,98,12,56,85
"7185",149.936350490898,-24.6433816093486,0,214,148,53,4637,336,60,276,267,162,267,148,660,100,24,49,283,83,283,85
"7193",116.096978713758,-4.00168250896968,0,268,81,77,378,321,217,104,266,268,271,264,2392,315,103,37,913,358,420,396
"7247",120.243773721159,-8.75420504715294,0,226,109,76,787,293,150,143,228,214,234,214,2410,429,45,67,1163,155,700,155
"7345",137.194696972147,-35.7891045720316,0,146,70,47,2759,230,82,148,112,180,182,112,698,118,18,57,315,64,70,315
"7356",147.408005418256,-28.5811653640121,0,205,144,47,5907,353,47,306,270,140,278,126,434,63,19,33,159,71,155,73
"7364",124.102143514901,-16.9121764460579,0,277,111,56,2681,357,162,195,296,246,303,236,698,225,0,130,546,3,312,12
"7557",116.491647693329,-27.7889505913481,0,208,146,46,6181,378,62,316,141,233,287,129,236,39,6,52,104,22,62,92
"7593",133.346582436934,-1.96749085444026,0,266,71,85,442,310,227,83,269,259,270,259,2344,269,114,28,773,382,653,382
"7657",128.387166582979,-29.9123265268281,0,185,154,52,4805,337,43,294,154,131,243,120,174,18,10,17,49,35,48,40
"774101",125.257612797432,-25.679936647648,0,224,149,45,6304,384,57,327,298,193,298,138,178,25,4,39,65,21,65,39
"7767",118.790605976246,-20.8142997790128,0,268,143,53,4546,391,123,268,315,273,317,204,306,87,1,102,200,5,166,40
"7797",117.666026675142,-34.0831426554359,0,154,117,51,3945,287,58,229,115,205,205,106,436,65,13,50,184,48,49,182
"7818",121.227030893788,-26.1984200496227,0,219,149,45,6399,382,53,329,291,183,297,133,232,41,5,52,99,20,88,48
"7906",139.326383718289,-29.7979102190584,0,198,144,46,6153,354,42,312,275,117,275,117,191,31,10,38,74,33,74,33
"7954",107.671889099292,13.9608361339197,0,247,103,56,1733,334,153,181,252,223,267,223,2285,481,2,95,1365,22,609,81
"7975",134.518350916915,-31.0842931538355,0,184,149,51,4973,338,49,289,126,243,247,119,203,23,11,21,62,39,41,58
"8028",142.278928179294,-3.12697989866138,0,264,74,90,205,306,224,82,264,262,266,261,2576,292,132,23,814,468,729,489
"81110",140.195384025574,-6.61706787883304,0,264,85,78,748,321,213,108,269,253,271,253,3390,387,189,22,1057,605,961,605
"8237",130.857850993052,-13.2018253672868,0,266,119,59,2087,352,153,199,276,234,288,234,1404,326,2,103,901,9,397,9
"8266",144.879508172162,-18.8369418634102,0,230,131,56,3487,335,102,233,261,192,267,180,748,180,4,99,477,18,338,21
"83111",142.83546615392,-8.46745521994308,0,264,78,73,908,322,216,106,271,251,273,251,2135,334,59,49,884,245,617,245
"8325",131.913887825795,-14.3923927599099,0,273,142,57,2982,381,135,246,289,229,305,229,1057,255,0,108,687,4,306,4
"8395",128.302251813002,-17.0561203523539,0,273,143,54,3823,386,124,262,299,216,312,216,653,177,1,109,438,11,322,11
"8407",117.562925466336,-32.7179616258945,0,162,131,49,4747,314,49,265,115,208,223,104,363,61,10,55,164,43,43,163
"8448",105.553095298819,13.9844740368426,0,267,92,55,1557,346,181,165,266,251,288,246,1830,393,2,90,1019,20,301,54
"84911",149.494692855515,-33.5704851592891,0,121,128,47,4980,265,-3,268,185,89,185,57,771,83,49,15,216,159,216,187
"8619",142.411608914845,-15.6595519685652,0,268,129,60,2398,363,150,213,283,242,293,232,1104,314,2,123,811,6,518,7
"8623",138.075760821812,-2.15581289143302,0,263,86,92,281,310,217,93,264,263,265,258,2915,310,213,11,826,643,820,685
"8687",126.034570140764,-15.8196321001742,0,259,114,56,2733,347,145,202,276,217,286,217,1202,303,2,110,827,17,288,17
"8693",141.408488070592,-27.6140998350456,0,220,141,44,6287,375,61,314,290,187,298,136,190,32,7,48,85,28,70,37
"8747",141.788573418744,-37.9157918854617,0,135,106,52,3228,250,48,202,99,177,177,93,699,92,27,34,250,94,94,245
"8776",104.9705389468,-2.48427162179723,0,273,84,90,355,322,229,93,269,273,277,268,2378,350,79,42,901,282,536,900
"8806",143.672167663462,-7.38176076090895,0,259,89,77,921,322,207,115,257,269,269,246,4969,478,309,12,1395,1039,1039,1270
"8865",138.25816964265,-25.4081515537109,0,230,153,47,6173,388,63,325,298,165,305,147,168,29,3,51,77,21,71,27
"89410",116.332026361488,-32.727316400269,0,154,127,48,4587,307,47,260,101,215,215,101,894,183,11,78,481,50,50,481
"8966",100.115314172581,0.448428048985079,0,249,108,90,253,308,189,119,247,246,252,246,3528,374,185,22,1108,617,955,743
"8988",121.317227785476,-33.5939773975406,0,168,110,54,3313,276,75,201,126,209,209,126,533,71,17,43,207,63,72,207
"9108",113.471465115435,-7.04639050294645,0,259,92,80,498,319,204,115,256,255,265,254,1768,296,15,70,834,72,240,123
"9128",100.872669038363,4.4629618152976,0,271,96,87,329,326,216,110,267,272,275,266,2346,307,109,31,831,382,546,682
"9193",107.310348614119,14.087171156425,0,248,103,57,1682,334,154,180,251,225,267,223,2538,571,2,99,1564,21,342,68
"9265",124.976195832714,11.8755417258944,0,253,79,79,758,303,203,100,250,255,260,242,2962,392,139,31,1065,493,654,887
"9276",130.966966091655,-12.8977265523281,0,272,113,59,1914,352,163,189,281,242,292,242,1422,327,2,104,915,8,398,8
"9286",150.357350073755,-33.941518063657,0,156,132,49,4601,283,18,265,209,104,212,94,887,120,37,34,324,128,309,156
"9295",124.700938016176,-25.9466864506248,0,223,150,45,6298,384,56,328,298,191,298,138,170,26,4,39,62,19,62,37
"9309",126.962359873578,-21.0233826865442,0,263,151,51,5233,396,103,293,318,208,318,189,272,64,2,90,162,12,118,18
"9368",145.04024816677,-32.0552680653054,0,185,136,45,5810,339,43,296,254,123,258,109,323,38,17,24,97,68,80,74
"94111",131.038760179654,-7.69469846272841,0,271,66,65,888,325,224,101,277,266,280,258,1927,314,13,66,814,55,367,271
"9429",112.23429585807,-1.65032992139459,0,261,84,89,338,311,217,94,259,263,263,255,2903,314,151,22,871,499,582,812
"9443",129.864482940175,-29.424920398742,0,191,160,52,4939,347,44,303,250,136,250,124,169,19,9,21,52,30,52,34
"9488",115.834672516212,1.74068749765866,0,228,74,92,192,268,188,80,228,225,230,225,3370,335,238,12,933,734,929,734
"9496",116.867150096223,-33.7498512631282,0,153,125,51,4180,297,53,244,112,208,208,103,537,92,14,63,253,46,46,253
"95111",122.880305415019,-4.15178868919611,0,261,78,75,641,316,213,103,260,258,268,252,2025,252,60,38,709,238,346,483
"9526",121.922770696692,-26.6570247383788,0,215,147,45,6342,378,52,326,287,180,293,131,211,36,6,47,84,21,76,45
"9564",114.930388713256,-1.49315218674019,0,263,77,89,246,308,222,86,265,264,265,260,3112,344,151,27,974,482,553,909
"9604",116.589593137614,-24.3896930012852,0,242,154,47,6083,408,83,325,315,238,317,162,239,45,2,68,108,10,89,64
"9676",142.87351464387,-16.531771060545,0,267,136,60,2570,370,146,224,285,240,296,230,962,270,1,122,692,6,474,7
"97211",113.89397548046,-1.09514681622386,0,263,81,89,317,311,220,91,265,263,266,258,3465,358,213,18,1052,661,722,924
"9732",112.37832439132,0.175349498167634,0,252,87,91,272,301,206,95,249,253,255,248,2677,377,104,39,1009,353,563,1001
"9794",120.002548596822,-1.77865503355861,0,206,79,79,487,260,160,100,208,206,210,199,2058,271,93,29,670,324,487,409
"98111",151.029847068712,-32.033616846893,0,166,138,50,4831,301,29,272,226,112,226,102,698,100,35,32,255,119,255,130
"1129",116.980411792174,-24.2665544140618,0,246,153,47,6076,409,85,324,317,244,320,165,238,44,2,67,111,10,92,59
"8108",127.421346381307,-22.5816809583921,0,248,150,49,5699,389,84,305,311,188,311,169,246,46,4,70,127,17,127,24
"9109",125.346900462173,-19.9653953581583,0,271,153,52,4784,398,108,290,312,255,321,202,332,91,1,111,229,9,145,12
"1225",128.56809745077,-30.3569523105398,0,181,151,53,4525,327,45,282,153,130,236,120,182,18,12,15,52,40,47,45
"1415",125.598048209213,-27.2216347919311,0,212,150,46,6103,373,48,325,170,179,285,130,170,20,5,29,53,27,53,42
"1620",139.287333437242,-21.2075579643715,0,243,151,50,5169,377,78,299,293,169,300,169,379,88,4,90,225,18,222,18
"2016",113.881631493568,-23.4183480637148,0,241,129,50,4510,369,113,256,192,254,298,181,228,44,1,78,115,6,81,82
"2618",141.855431376025,-36.1658325791359,0,150,139,51,4589,304,34,270,100,208,209,92,396,46,22,24,125,70,71,124
"3330",132.41240943782,-21.5100042382255,0,236,146,48,5412,370,72,298,288,180,296,160,346,70,7,74,182,26,179,28
"4127",115.475620212965,-0.188943891553208,0,260,73,91,220,301,221,80,262,260,262,257,3325,366,184,22,979,589,979,937
"4619",113.688975614496,-1.59224369330332,0,264,82,88,362,314,221,93,266,265,268,259,2920,322,159,23,925,506,560,818
"4817",133.831856758334,-29.5545096683782,0,201,151,50,5335,357,56,301,267,143,267,130,166,19,9,23,52,33,52,35
"5118",120.235399277881,-26.3831991131883,0,214,149,45,6427,379,50,329,288,176,293,129,254,35,5,46,101,23,87,60
"5823",139.879244524054,-22.6212409860454,0,243,144,48,5582,382,83,299,300,183,308,165,292,62,6,75,161,22,151,24
"6020",142.779827932827,-9.39713323605247,0,266,70,71,905,320,222,98,271,259,276,253,1281,212,15,69,574,66,439,105
"6919",133.606149386615,-2.91054235538468,0,267,69,80,632,313,227,86,272,258,273,258,2712,298,133,26,865,430,765,499
"8029",143.600635454059,-18.2697850314435,0,250,150,58,3494,368,112,256,277,213,289,200,860,246,4,119,609,12,417,15
"8126",138.346348856576,-26.1232381465379,0,228,152,46,6227,386,62,324,296,197,304,144,158,29,3,51,72,20,65,27
"8224",120.29455488082,-28.6138155288063,0,200,135,43,6134,360,53,307,160,198,278,120,228,29,9,33,76,29,63,66
"8420",122.89636304602,-16.8658640549984,0,274,102,57,2497,342,165,177,294,263,298,236,663,209,1,126,514,4,266,27
"8620",131.632337979972,-19.3688444700092,0,259,152,51,4856,388,93,295,301,189,310,189,429,104,3,97,263,16,196,16
"8828",147.541769235395,-33.7657450721599,0,168,133,45,5706,324,32,292,172,94,241,94,518,55,31,13,137,118,131,118
"9019",116.29609238822,-1.7911167407874,0,265,70,87,253,306,226,80,266,266,267,262,2705,341,125,31,895,389,870,543
"9227",110.064640752971,-7.43102037580684,0,188,89,80,384,239,129,110,187,182,190,182,3315,493,69,55,1371,250,1036,274
"1077",138.374696495011,-35.385468947934,0,153,85,48,3275,249,75,174,111,194,194,111,648,98,19,51,272,65,65,272
"1177",115.810345215723,-31.5532240679022,0,183,114,50,4040,313,86,227,146,234,238,136,761,159,7,84,420,31,40,418
"1186",143.255833797157,-20.6122181587853,0,246,157,54,4617,376,87,289,295,197,296,180,513,143,4,101,327,18,248,26
"1266",124.172135214321,-25.8358769363258,0,221,150,45,6314,382,53,329,290,189,296,135,181,28,5,41,66,19,66,38
"1289",120.505535472184,-1.04231559438631,0,266,80,79,443,319,218,101,263,265,270,260,2073,232,109,25,684,347,432,647
"13310",101.421107104979,4.08495702897198,0,232,100,88,400,288,175,113,229,233,237,226,2925,346,157,26,957,495,745,672
"1425",136.630702652037,-25.5144056305289,0,226,157,47,6258,387,56,331,293,197,302,142,148,24,3,47,61,16,59,27
"1446",132.621825924143,-5.86087153758854,0,272,63,73,572,317,231,86,273,270,278,263,2450,374,58,55,1029,187,546,309
"1466",121.172142908908,-25.9293516736943,0,220,150,45,6427,383,53,330,292,185,298,134,240,45,5,53,105,20,94,48
"1526",117.126394663937,-21.2113562633749,0,267,143,52,4723,394,123,271,317,271,320,201,321,79,1,94,195,5,159,55
"1538",122.643429702148,-19.9678648018744,0,270,143,53,4364,383,117,266,311,250,315,207,372,108,1,115,269,5,247,18
"1575",127.429442768916,-24.1071508778259,0,237,145,46,6003,386,73,313,306,211,306,155,222,34,5,52,97,21,97,31
"16110",124.523631343618,-20.3754232777283,0,264,151,52,4894,391,102,289,308,246,315,194,332,90,2,108,225,9,137,16
"1628",145.711768097244,-22.8211154195014,0,224,146,51,4891,354,70,284,278,171,278,155,540,105,11,63,264,52,264,60
"1636",130.996422013268,-31.008064977359,0,180,148,56,4066,316,52,264,156,228,228,124,218,25,11,20,69,41,41,58
"1672",125.508827026933,3.74609331600368,0,268,90,90,296,319,219,100,265,269,270,263,3560,394,206,19,1136,687,873,971
"1735",142.575572645292,-20.0978873728309,0,252,155,54,4388,379,95,284,298,206,299,189,533,144,3,106,354,14,260,19
"1753",124.523280113935,-18.4924640296958,0,275,145,54,3972,387,120,267,307,233,317,217,469,139,0,119,337,6,218,12
"1788",147.587294159457,-32.8401008248329,0,175,131,45,5743,328,38,290,243,101,248,101,525,60,31,20,162,109,153,109
"1805",133.97151322104,-24.8133934382349,0,212,159,48,6179,371,41,330,286,149,286,129,212,28,8,37,79,30,79,35
"1844",147.887837747112,-32.7079428476281,0,177,131,45,5706,330,41,289,245,103,250,103,543,65,31,20,170,112,164,112
"1897",128.670182898641,-23.10405565775,0,241,150,48,5788,384,75,309,300,181,307,161,261,45,6,62,123,21,123,28
"19111",149.154557613656,-24.9223308323417,0,207,151,52,4973,338,49,289,265,152,265,138,668,103,22,50,296,84,296,88
"1968",126.294332179241,-22.6701782166492,0,252,150,48,5723,394,87,307,316,229,316,173,221,45,3,73,117,13,117,22
"1976",131.062736473978,-22.2570165921934,0,227,152,49,5620,367,57,310,282,169,290,149,346,64,9,64,168,30,165,34
"2004",117.844850290567,1.54969553695992,0,247,73,87,232,290,207,83,247,244,249,244,1720,180,93,18,507,324,475,367
"2056",117.152764396742,0.31328001874499,0,262,70,89,218,303,225,78,263,261,264,260,2014,239,99,28,662,323,467,357
"21111",133.846257803962,-19.1586697811726,0,258,137,50,4596,379,109,270,305,192,307,192,427,110,2,101,270,13,195,13
"2156",142.777233747765,-32.0800994045567,0,187,139,46,5701,341,43,298,255,113,259,113,267,36,16,22,82,55,81,55
"22111",129.495328040794,-22.790488624014,0,242,152,48,5745,383,72,311,299,182,307,162,282,52,7,63,136,22,135,28
"2234",146.576278316788,-24.8617662617471,0,198,160,51,5450,340,29,311,261,138,261,122,568,91,16,47,239,69,239,79
"2276",122.938274880871,-16.4539469138253,0,275,94,58,2205,338,178,160,292,265,295,241,739,230,1,124,564,5,290,36
"2315",122.478803046979,-24.9903508310672,0,232,151,46,6306,391,63,328,300,200,306,146,202,42,4,63,95,14,88,34
"2375",101.93251342047,3.45479642041028,0,242,100,88,415,298,185,113,239,243,246,235,2509,312,126,27,859,409,615,637
"2428",130.46398120001,-22.1452672267333,0,234,153,49,5621,374,63,311,289,176,297,156,337,65,8,65,166,27,166,31
"2454",143.326016338542,-36.0093747230712,0,155,130,48,4937,307,37,270,122,219,219,92,394,43,24,20,123,77,77,111
"2475",143.091909964569,-28.4583009441849,0,215,140,44,6273,370,56,314,284,147,292,131,263,45,10,42,107,43,93,49
"2521",107.966959723271,-2.57714012172073,0,263,71,79,238,310,221,89,260,264,264,260,3083,417,142,32,1098,481,681,1024
"2557",144.166603544727,-33.511964721838,0,176,141,47,5572,333,37,296,178,207,247,104,325,34,21,15,90,76,77,78
"2605",134.838521275669,-20.1307763520163,0,250,138,49,4956,377,98,279,304,180,304,180,370,98,3,100,235,12,235,12
"2645",138.821196579374,-5.34753611427732,0,268,85,83,677,320,218,102,271,274,274,257,3976,408,273,12,1158,878,878,956
"27112",123.421267536469,-17.5845931575168,0,277,123,55,3151,364,144,220,302,264,308,229,550,178,0,132,430,4,237,15
"2737",135.702383881435,-16.1751460947562,0,263,136,55,3622,373,126,247,290,210,302,210,769,189,0,111,530,6,350,6
"2745",124.363582856022,-25.493637813488,0,226,150,45,6294,385,57,328,300,194,300,140,176,29,4,47,69,16,69,34
"2756",107.850205455907,11.8035684258211,0,224,94,65,1102,294,150,144,225,208,236,208,2024,315,15,64,891,89,602,180
"2774",148.606497598812,-27.7293803845532,0,204,142,48,5613,344,50,294,265,143,272,128,545,81,25,34,197,89,196,91
"2786",149.988681841642,-24.8512187018059,0,211,148,52,4728,336,56,280,265,158,265,145,660,98,24,47,279,86,279,89
"2947",127.316124006175,-32.0536413427908,0,171,118,55,3421,275,61,214,134,212,213,125,295,38,14,29,106,49,55,96
"29612",150.317516168579,-25.5324761313386,0,198,146,51,4891,325,42,283,254,143,254,129,697,101,29,42,283,99,283,102
"3059",141.762879923917,-13.7862085562665,0,266,107,61,1831,347,174,173,278,238,286,238,1494,394,1,121,1107,5,656,5
"3069",114.974528932944,-3.51696900557727,0,265,86,78,393,321,211,110,262,262,268,261,2483,345,88,45,978,305,706,337
"31010",140.174918002449,-3.27054006746039,0,260,79,90,252,304,217,87,260,256,262,256,2352,306,114,32,838,388,722,388
"3185",117.701194696128,-28.3305303112138,0,210,146,46,6154,378,62,316,142,204,288,131,240,37,9,42,98,29,55,87
"3207",106.15643308498,12.1964909543749,0,269,96,62,1200,347,193,154,268,257,285,253,1959,341,6,77,927,34,405,102
"32111",151.417693458498,-32.5543149118312,0,166,120,49,4350,282,41,241,216,116,219,107,970,129,41,32,357,143,339,171
"3234",122.073995149694,-20.0045778986532,0,267,143,54,4233,379,118,261,309,247,312,206,382,109,2,115,270,6,246,22
"3268",118.263394269161,5.304140484659,0,267,79,87,420,316,226,90,261,271,271,261,2515,325,138,26,877,483,483,877
"3289",127.104584900662,-14.1384583001491,0,274,105,57,2401,356,172,184,288,248,297,237,1081,302,0,116,770,12,223,15
"3337",136.690287254751,-17.0442924113013,0,261,127,52,3804,366,126,240,291,205,301,205,714,195,0,113,491,6,312,6
"3379",139.711223170161,-20.5705597880296,0,248,145,51,4802,374,91,283,293,180,300,180,429,106,4,96,268,19,257,19
"3404",147.203067229129,-30.1317133067641,0,198,143,46,5913,352,45,307,266,134,272,120,443,59,21,32,160,76,150,79
"3506",104.807473840192,11.3893001433462,0,276,81,63,1007,341,214,127,276,263,288,262,1314,255,7,70,624,42,268,154
"3596",122.502940860577,11.0521924425848,0,269,71,73,715,323,227,96,269,268,278,259,2284,307,60,46,831,194,523,338
"3656",139.536433010362,-34.3475638818927,0,161,134,51,4539,306,47,259,111,218,220,104,276,31,15,23,84,49,51,80
"3705",143.299299944192,-5.52060042391531,0,124,110,88,560,186,62,124,130,116,130,116,3024,341,174,20,934,565,934,565
"3786",144.436798552051,-15.0775770063046,0,260,101,61,2043,336,172,164,277,236,282,230,1103,291,4,112,754,13,484,22
