"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"322",137.383107026108,-25.1675644272473,0,229,156,47,6206,388,60,328,296,200,304,146,162,27,3,51,72,18,67,27
"323",148.872458683327,-27.7933526609559,0,202,142,48,5583,341,48,293,262,140,269,126,563,82,27,33,201,94,200,96
"3281",122.146394439042,6.54025261173956,0,255,98,89,205,311,202,109,256,253,258,253,2128,254,93,36,730,292,471,308
"332",145.215314440429,-20.8180937950965,0,229,138,53,4289,349,89,260,276,183,276,168,613,137,7,83,348,34,348,42
"333",106.081930035725,13.1276636791881,0,271,92,57,1484,350,191,159,269,255,290,250,1804,339,2,85,971,23,326,66
"337",142.38156712614,-26.1922238301486,0,226,144,45,6199,377,62,315,293,159,301,142,244,39,7,51,113,29,98,36
"3422",115.588892861269,-3.56616646517068,0,268,83,79,377,321,217,104,265,268,271,263,2423,309,103,36,896,358,440,396
"3452",142.650258615613,-34.7247438353952,0,167,139,48,5108,323,38,285,135,232,232,101,335,35,23,16,101,70,70,90
"356",127.692466136068,-25.1322654960677,0,226,143,45,6098,379,64,315,297,198,297,143,218,30,6,41,85,26,85,36
"3612",119.083068319596,-28.062593821669,0,201,140,44,6291,366,51,315,130,197,281,120,236,31,8,39,84,27,63,72
"362",125.948663009331,-15.2939216874074,0,263,106,57,2485,344,159,185,279,225,288,225,1360,339,2,110,939,18,323,18
"3633",146.714778230526,-43.2585968880448,0,93,74,49,2730,178,27,151,61,128,128,57,1530,172,76,22,482,263,263,455
"366",151.660500611179,-25.0245993421413,0,204,123,52,4003,308,72,236,246,158,249,147,981,159,31,51,422,113,422,126
"3671",144.816752793267,-18.1545193889178,0,213,131,57,3251,317,89,228,241,178,247,166,687,168,3,105,448,16,327,20
"3711",132.239486179315,-11.3542387832422,0,274,91,62,1437,339,194,145,280,258,290,252,1339,304,1,105,876,7,305,8
"3733",107.994268285111,12.0776544918772,0,232,94,64,1214,304,159,145,233,224,245,214,1746,263,8,67,775,62,538,160
"384",128.907799879089,-24.50517894933,0,229,146,46,5957,378,65,313,292,166,298,147,257,37,9,49,109,28,104,33
"3852",136.866477457806,-26.8874215125106,0,224,153,46,6289,387,59,328,294,158,301,140,136,20,5,39,56,20,51,25
"3882",146.429430893622,-36.3419605232775,0,146,125,45,5195,298,26,272,89,212,213,80,669,73,37,22,208,124,127,202
"3921",143.852677200921,-26.8000311090145,0,218,144,45,6224,370,54,316,285,151,294,134,333,55,11,49,148,43,136,48
"3941",125.532509353943,-15.0990712246858,0,267,98,58,2186,339,171,168,279,233,288,233,1415,369,2,114,1010,18,296,18
"3972",132.995202243328,-20.747859920375,0,247,141,48,5172,377,89,288,296,175,304,175,358,87,5,89,208,19,207,19
"4021",129.693134878762,-25.3730477904901,0,205,152,47,6096,361,38,323,270,140,277,122,311,42,12,39,122,41,112,45
"4091",145.29221046716,-26.4102128345985,0,210,146,47,5991,355,45,310,274,146,282,128,425,70,16,47,182,55,170,56
"4122",124.715941692702,-30.0031953118742,0,190,144,49,5094,339,48,291,228,160,253,122,193,22,12,21,59,37,51,46
"4231",102.333216140978,-0.765945899765939,0,261,85,88,333,312,216,96,262,261,265,256,2442,270,120,28,783,363,718,758
"427",101.48492672015,12.6839269266929,0,280,85,64,976,340,208,132,278,269,291,265,1602,274,9,67,701,71,360,94
"4291",139.594818581827,-27.9619905655272,0,218,145,45,6273,375,59,316,296,152,296,135,167,30,7,46,64,28,64,30
"438",118.000929527916,-27.2400529659353,0,217,137,44,6285,380,69,311,146,212,297,136,224,31,6,47,82,22,68,70
"4413",127.991469940171,-16.7912853322923,0,270,138,54,3654,381,128,253,295,216,308,216,718,189,1,110,478,12,355,12
"449",120.311426157132,-30.5105607991572,0,183,137,46,5585,342,48,294,120,180,255,111,276,40,15,30,99,47,61,92
"450",123.145446120761,-24.9959427199792,0,234,151,46,6262,392,65,327,301,203,307,148,180,35,3,58,83,12,78,30
"4561",125.246033673175,10.0806343578734,0,253,77,81,638,301,206,95,246,258,258,243,3028,429,161,36,1182,492,534,1123
"4591",139.290807358921,-19.1293149976991,0,251,139,52,4308,367,104,263,288,205,297,189,541,141,3,105,358,13,255,14
"4602",144.447719124146,-6.89478251617402,0,221,103,83,700,286,163,123,211,226,228,211,4431,412,294,8,1161,998,1144,1126
"465",129.770147916861,-21.9560834905133,0,243,155,49,5562,383,72,311,305,186,305,166,315,65,6,71,164,20,164,26
"4711",129.957788093016,-26.0186640941538,0,196,155,47,6066,356,29,327,262,131,268,114,306,39,12,33,113,44,105,48
"4781",139.817476645112,-28.9003008289728,0,212,143,45,6224,367,54,313,289,130,289,130,170,28,9,40,65,31,65,31
"482",131.331725884229,-13.4332150069531,0,272,127,58,2289,367,151,216,283,237,296,237,1284,304,2,103,811,9,370,9
"489",120.224354066886,-30.8222053921781,0,180,137,47,5467,338,47,291,119,209,250,109,283,42,15,32,104,48,60,98
"4991",151.554732280783,-4.21661844244227,0,260,73,87,290,302,219,83,260,257,262,255,3430,538,134,52,1451,451,868,453
"505",143.069227514789,-27.2041317855474,0,221,142,45,6268,374,59,315,290,154,298,137,263,47,8,49,117,36,102,43
"510",145.47126732301,-42.7233726880513,0,112,73,50,2419,193,48,145,83,143,143,81,2097,237,96,24,669,348,348,649
"512",149.075898118317,-30.1601355790626,0,192,144,47,5721,342,40,302,262,127,262,115,588,95,29,35,218,103,218,105
"5141",144.07620663289,-6.69294741353951,0,183,107,86,618,247,123,124,190,174,190,174,3657,385,233,14,1054,754,1054,754
"5201",152.218957776204,-30.0174816034269,0,155,126,50,4383,272,24,248,208,105,208,95,1125,181,39,48,471,128,471,142
"521",108.296509319916,12.6612891990226,0,241,91,61,1515,317,169,148,243,230,259,220,1445,234,6,66,627,28,415,197
"5252",153.032413544133,-30.5149927735329,0,187,108,50,3705,281,69,212,217,144,231,136,1580,222,48,43,611,164,529,239
"5303",140.048082345165,-24.767293210607,0,235,147,46,6039,385,70,315,299,170,307,152,210,45,5,64,106,24,96,28
"532",118.147464878857,-8.15431596362032,0,251,100,77,607,311,182,129,253,243,256,242,1658,341,19,78,868,73,636,95
"5432",127.886540289037,-17.8316430887207,0,268,139,52,4100,384,120,264,305,208,311,208,588,158,2,108,391,11,290,11
"5441",129.281785213389,-20.2973087248392,0,254,158,51,5192,390,83,307,309,201,309,180,370,90,4,90,221,16,169,21
"5521",134.300404433161,-3.34710465744138,0,243,73,79,743,293,201,92,250,232,250,232,2846,285,170,16,834,565,834,565
"5532",105.108546297997,10.0660236086696,0,272,68,62,925,323,215,108,275,264,283,259,1827,296,4,73,844,36,497,54
"563",142.540499786846,-22.8607896331232,0,235,153,50,5469,376,70,306,289,176,297,158,371,79,5,76,202,27,192,31
"5651",144.261186155491,-25.0220219325274,0,221,150,48,5810,365,55,310,281,158,288,141,419,67,11,54,190,44,176,50
"5661",103.458914635703,-3.44244019477628,0,266,94,89,256,318,213,105,263,264,269,263,2938,378,117,36,1048,384,836,1048
"5691",126.782147097401,-31.3837434875313,0,172,130,54,3930,290,50,240,127,207,219,119,256,32,14,24,86,50,53,77
"5712",141.330744954757,-6.18327874457464,0,266,87,82,628,323,217,106,270,257,272,257,4379,520,287,20,1369,876,1181,876
"5721",143.684292784892,-22.0968628942501,0,237,152,51,5073,373,77,296,286,183,294,165,423,95,6,79,234,28,232,34
"573",123.155757314526,-29.3371166102588,0,193,141,46,5626,349,47,302,156,195,262,118,215,25,11,26,70,36,56,56
"579",116.790957017802,-27.5120443967171,0,215,144,45,6261,383,66,317,146,206,294,134,223,35,6,53,100,21,52,83
"5851",123.325835447758,-33.2469539355952,0,168,125,54,3646,289,61,228,129,213,213,120,410,54,18,34,152,59,59,145
"5872",125.775059335865,-21.0251082037576,0,262,152,51,5215,395,99,296,310,243,317,188,281,68,2,95,175,11,117,16
"5902",116.771867331117,-28.2391910406295,0,205,148,46,6127,376,59,317,138,231,283,127,252,40,7,45,106,27,52,95
"593",142.404736313038,-7.95987151563168,0,265,83,75,881,324,214,110,272,251,273,251,2250,317,66,44,887,275,834,275
"596",119.805543208495,-31.3697010953911,0,177,138,47,5335,336,48,288,118,202,245,108,290,45,15,37,115,48,53,109
"5992",148.775888290256,-23.8802316528745,0,214,143,52,4649,337,65,272,266,162,266,148,663,111,20,57,317,70,317,72
"601",144.858595435508,-20.2783792943228,0,222,138,53,4177,341,84,257,268,178,268,163,637,155,9,89,380,33,380,40
"602",126.105968602933,-32.0909739646595,0,168,119,53,3553,276,55,221,129,210,211,120,310,45,14,36,120,53,57,103
"609",142.650826252066,-6.57190079800785,0,256,95,82,626,318,203,115,260,247,261,246,4289,531,267,22,1410,834,1124,852
"6122",120.898108710535,0.950862094759941,0,257,83,84,325,309,211,98,255,256,260,253,2040,247,115,21,623,407,488,605
"617",134.399066935293,-17.3343496210873,0,264,150,54,4144,385,110,275,296,203,308,203,574,152,0,109,381,9,267,9
"6191",133.420859063044,-21.0141950065736,0,245,138,48,5266,375,89,286,295,171,304,171,346,86,5,87,199,19,197,19
"6332",141.630754908547,-34.7550796798896,0,165,141,49,4917,323,40,283,134,225,229,103,315,34,20,19,98,62,62,90
"638",101.286838529631,1.61479045287706,0,270,93,89,253,323,219,104,269,272,274,267,2699,307,155,22,885,511,645,668
"6471",121.408835854381,-3.18828374962322,0,239,80,77,560,294,191,103,239,242,245,231,2298,283,100,28,779,368,406,578
"6481",124.065915965475,6.86142480932176,0,245,100,85,349,307,190,117,245,244,250,241,2518,315,106,36,879,335,580,831
"6493",143.790168431588,-22.1724167757202,0,237,152,51,5076,372,77,295,286,182,293,165,425,92,6,79,236,29,233,34
"6571",146.266041980125,-7.94700971106067,0,265,86,81,706,320,214,106,272,255,272,254,2381,254,146,16,715,508,715,509
"6581",100.152389747091,8.38439854327589,0,273,90,76,964,336,218,118,263,274,284,259,2245,523,49,80,1288,187,312,1150
"6591",131.380840609781,-1.1559406213928,0,269,61,83,400,307,234,73,266,273,273,263,3171,385,196,25,1100,612,612,891
"6621",134.250007793307,-15.2054520789534,0,272,142,56,3418,385,134,251,295,222,310,222,809,211,0,114,564,5,361,5
"664",143.147079581395,-27.0907462993637,0,221,142,44,6269,374,58,316,289,153,297,136,268,47,8,48,119,36,105,43
"6681",135.749297197908,-16.4471722731832,0,264,140,54,3714,377,122,255,292,209,304,209,722,179,0,111,493,6,340,6
"6721",124.734923252836,6.8274248437956,0,272,99,84,353,334,217,117,270,270,277,268,1859,246,84,36,668,262,397,275
"674",128.80424272269,-21.2855110072996,0,256,154,50,5392,393,89,304,314,200,314,180,298,67,4,82,168,14,168,22
"678",134.291169573553,-32.3150055937003,0,172,127,53,3956,300,62,238,119,219,221,119,312,47,9,44,127,37,40,127
"679",137.149019567296,-31.517006730428,0,187,139,47,5571,343,48,295,189,243,257,114,191,22,12,15,52,43,46,46
"683",141.495256386697,-6.62914607557468,0,266,88,80,678,324,215,109,270,256,272,256,3623,465,192,29,1229,605,1068,616
"6842",126.231733416207,-30.3292293800041,0,182,143,51,4693,323,45,278,153,182,239,119,200,24,11,23,61,38,54,52
"685",139.542701654136,-19.6058624866419,0,252,142,52,4454,371,101,270,291,204,299,187,519,134,3,103,341,14,239,15
"6892",133.221838902682,-24.3326930003241,0,207,160,48,6149,366,33,333,280,144,280,124,273,37,11,36,100,39,100,44
"692",143.009778489359,-23.5161520459224,0,235,152,49,5600,377,69,308,299,175,299,157,351,84,6,72,177,26,177,29
"6952",150.21328387782,-5.80012765945867,0,246,73,82,476,292,204,88,251,246,251,239,3642,440,223,21,1201,717,1201,847
"697",145.126134748571,-20.3938392875716,0,226,136,53,4154,343,89,254,271,181,271,167,656,152,8,87,380,35,380,43
"6981",102.512599318288,14.7844133200124,0,269,109,56,2038,358,164,194,276,243,291,238,1193,273,3,81,595,26,258,33
"7031",138.625909173861,-3.36093823076226,0,236,95,91,390,289,185,104,239,231,239,230,3032,382,178,24,998,560,820,577
"7071",145.046931561083,-23.0076677177567,0,234,147,50,5015,366,77,289,290,180,290,163,488,100,10,66,241,46,241,53
"7081",116.873852922581,5.32417154870927,0,265,74,87,389,310,225,85,261,263,269,259,2608,252,173,12,709,550,659,677
"7102",145.787300611846,-29.2626916186418,0,203,143,46,5927,355,50,305,270,124,277,124,359,46,16,34,136,61,119,61
"7211",138.245610673912,-3.28040788415819,0,266,87,88,409,315,217,98,268,265,269,259,3143,363,218,15,944,693,922,715
"7261",140.641480954364,-32.9086901340634,0,175,141,49,5219,330,43,287,242,108,242,108,218,23,15,15,60,46,60,46
"7271",138.895408874378,-30.7593227783218,0,174,144,46,6051,333,24,309,245,175,250,95,271,32,18,18,83,56,80,65
"7291",118.69065576233,-33.3563483005855,0,161,130,51,4369,305,52,253,117,203,217,107,352,50,15,39,138,55,57,132
"7311",152.403131169267,-26.5786895924248,0,176,124,51,4076,285,46,239,220,130,223,119,1161,175,38,45,476,156,475,174
"732",129.968319786713,-22.9339817643631,0,236,153,48,5771,378,64,314,294,176,301,156,297,53,8,61,141,25,137,31
"7381",120.010593435727,-8.47876265761442,0,241,108,76,699,307,165,142,243,232,248,230,1917,371,35,73,981,113,523,125
"7402",116.353543559089,3.65223538596183,0,248,72,94,168,286,210,76,249,246,250,246,3274,357,203,14,940,662,926,662
"7442",145.541014075279,-34.2676139692776,0,170,133,45,5623,325,35,290,173,225,241,97,411,43,26,14,114,88,93,101
"7462",146.023327475414,-37.4238981958479,0,116,114,47,4385,256,16,240,60,172,172,60,1428,189,49,36,515,185,185,515
"7693",138.8173361402,-17.1042537258472,0,264,101,50,3378,347,148,199,290,227,298,213,990,274,0,120,725,5,420,7
"7712",142.052910286002,-6.66993583086878,0,266,90,81,659,325,214,111,270,255,271,255,3751,513,205,32,1359,627,1085,627
"7751",119.456708920188,-21.8090314709116,0,263,151,49,5476,407,102,305,318,274,324,186,312,71,1,83,184,12,165,42
"778",143.489265344106,-5.75564056402072,0,144,109,89,520,204,82,122,150,136,150,136,2421,291,121,25,791,407,791,407
"7802",144.146493193693,-36.0551661113277,0,156,128,47,4997,307,37,270,124,220,220,92,418,46,26,20,129,82,82,119
"7822",147.740644877777,-41.5020931442268,0,87,94,49,3259,193,3,190,44,128,128,44,1176,143,54,27,394,192,192,394
"7901",134.485775977373,-29.3085600389168,0,206,148,48,5592,364,60,304,275,146,275,132,158,19,8,27,52,29,52,32
"7981",124.637467283756,-17.4872829520609,0,277,132,55,3334,376,138,238,301,241,311,227,638,201,1,124,473,6,307,12
"7992",121.783332987688,-20.3936107642949,0,265,146,54,4466,383,113,270,309,243,312,201,357,101,2,108,243,6,221,25
"807",116.237567216158,-21.286797048524,0,264,146,55,4442,386,121,265,314,261,314,202,307,59,1,84,169,6,169,63
"8112",143.64181493409,-28.748478590278,0,209,141,45,6227,364,51,313,278,142,286,126,290,44,11,37,112,48,97,54
"8121",140.0752622867,-25.500675997464,0,231,147,46,6113,384,67,317,298,166,306,149,192,39,5,56,92,25,84,29
"8161",142.681605732068,-13.4036242542788,0,261,100,62,1742,338,178,160,274,241,281,236,1497,368,4,113,1051,13,622,18
"820",146.515725771897,-19.0942593303043,0,242,99,53,3081,320,134,186,273,207,276,198,1219,285,13,97,775,45,702,56
"8241",102.963005704805,-0.834452864946797,0,268,84,90,314,317,224,93,264,268,272,263,2399,278,113,27,773,369,541,753
"8351",144.729303517379,-6.39790933462791,0,221,110,88,537,284,159,125,226,213,226,213,3845,433,243,17,1158,743,1158,743
"845",117.379601970315,1.47286501247436,0,254,72,88,212,296,215,81,254,252,256,252,1996,218,129,15,578,412,569,453
"8471",138.066062023863,-22.3910272121429,0,240,161,50,5732,388,66,322,298,178,306,160,265,56,5,72,144,23,135,26
"8482",141.168163190596,-21.125602737302,0,250,150,51,4932,384,91,293,296,197,305,181,419,110,3,102,267,15,264,19
"8551",105.248995074071,-5.42262243106961,0,260,92,89,296,312,209,103,259,257,263,257,2219,293,101,38,846,320,611,320
"8671",118.157814531587,5.60587166226469,0,270,79,84,446,320,227,93,264,272,274,263,2829,381,126,33,1041,473,475,1027
"8711",132.001004507765,-27.7577306341846,0,199,157,49,5720,358,40,318,268,138,268,122,208,33,9,35,77,31,77,32
"8721",150.949649019167,-32.2430205042474,0,171,138,50,4830,305,32,273,230,116,230,107,672,99,35,31,243,115,243,125
"876",144.333852897398,-36.8584684247617,0,143,120,46,4764,287,31,256,91,203,204,83,593,69,32,25,192,105,108,183
"8791",129.230276797898,-29.4251312001143,0,190,158,52,4970,345,43,302,249,134,249,122,170,19,9,20,51,31,51,36
"887",113.745920141228,-3.11390975955874,0,268,83,83,479,323,224,99,261,272,273,261,2546,287,125,30,848,393,409,848
"888",150.754720065743,-27.304902120959,0,190,144,51,5145,321,39,282,243,119,250,119,649,88,28,37,244,99,242,99
"8892",144.693460236304,-29.9677014246117,0,202,141,46,5989,356,50,306,270,138,277,123,310,44,15,31,110,57,109,60
"8931",139.599929405376,-22.3553330416325,0,240,147,48,5541,381,79,302,296,163,304,163,308,66,6,77,171,24,162,24
"8961",149.186831782572,-33.8238730398007,0,129,134,48,5143,280,1,279,96,169,195,63,843,85,55,13,241,178,206,227
"9001",105.216099359095,-5.30895978095941,0,263,91,88,320,315,212,103,261,260,266,260,2134,308,73,48,885,252,601,286
"9021",136.537792566232,-20.5863378522918,0,247,155,51,5212,384,81,303,305,174,305,174,325,81,4,91,197,16,197,16
"908",123.431729702279,-1.26188150024973,0,268,81,83,320,319,222,97,269,270,271,264,1831,273,78,39,707,259,276,586
"9101",101.223487379029,5.22241992526688,0,240,93,83,464,297,185,112,238,238,246,234,2688,377,103,33,957,416,689,688
"9112",150.483784377575,-24.1433886915911,0,210,134,53,4244,321,70,251,258,150,258,150,688,113,23,55,317,76,317,76
"9192",141.291519226506,-32.8559561329894,0,179,137,47,5320,333,46,287,179,110,247,110,235,24,15,13,64,49,61,49
"9221",126.292936215177,-8.41858412488364,0,270,85,73,786,326,210,116,277,263,279,259,981,139,3,65,392,21,308,62
"9231",136.268687415868,-26.5826612361707,0,224,154,46,6271,387,58,329,294,193,301,141,133,19,4,39,53,17,49,26
"930",159.785136324354,-9.61101885535754,0,243,77,84,456,288,197,91,247,237,248,236,2558,375,123,40,1030,394,901,400
"932",119.401750513352,-9.48263095226139,0,240,113,76,826,307,160,147,244,229,248,227,2160,371,29,69,1036,116,631,119
"9391",133.009091783315,-26.6224895743653,0,204,154,47,6090,362,40,322,269,122,278,122,230,40,8,45,96,32,86,32
"9412",117.097941664979,0.118546572048217,0,264,69,88,229,304,226,78,265,262,266,262,1975,240,96,28,645,313,463,339
"9421",114.445288567804,-24.8936775245238,0,231,132,48,4992,373,99,274,178,247,295,166,220,43,2,67,107,12,71,89
"9501",111.485737659968,1.82971101021394,0,266,90,88,419,321,219,102,262,271,271,260,3219,381,170,21,1020,592,676,1005
"9512",114.329384365119,-2.75205085403286,0,267,83,82,428,322,221,101,262,267,272,261,2491,304,108,35,877,357,396,876
"9522",112.969295810908,-25.8635134820361,0,212,109,48,3954,331,105,226,174,218,265,163,269,63,1,88,165,11,36,144
"9621",141.457793805748,-27.3358868050855,0,220,142,45,6297,374,60,314,289,187,297,135,197,34,7,49,90,28,74,37
"9631",118.007872845046,1.42278032260947,0,256,73,87,239,299,216,83,256,253,258,253,1652,172,85,19,490,307,455,353
"9712",122.442821925506,-1.27124456805177,0,265,82,82,386,318,218,100,263,268,269,260,1531,200,57,38,578,203,227,522
"9781",128.158606374636,2.35342782223597,0,264,77,83,431,312,220,92,259,267,269,259,2101,241,102,28,656,318,404,656
"9812",150.477850353345,-24.1969704837538,0,209,135,53,4267,321,67,254,257,160,257,148,692,111,24,54,316,78,316,79
"9852",113.969699549489,3.99903586367145,0,269,75,89,344,313,229,84,267,268,274,264,3183,372,192,22,1055,618,695,878
"990",138.429486900568,-1.81525264284573,0,269,85,92,239,316,224,92,271,270,271,266,2759,280,200,10,765,613,765,674
"9941",115.903542800806,0.166624040575698,0,260,72,92,195,300,222,78,261,259,261,258,2870,313,153,23,874,481,874,803
"9951",143.546075774357,-8.08118305169046,0,262,82,73,960,324,212,112,266,261,272,248,3328,399,171,26,1088,594,923,632
"9983",122.536709662527,-25.6679183209781,0,226,150,45,6330,386,58,328,295,193,301,140,190,35,4,56,83,14,76,36
"33",121.969885556027,-27.3436831717845,0,206,144,44,6257,368,47,321,250,170,283,123,219,35,7,41,80,26,72,52
"611",149.784280848689,-34.9071842583362,0,126,124,47,4773,267,4,263,149,72,187,64,712,71,46,12,197,151,186,151
"719",132.642152905464,-23.9998803718481,0,200,158,47,6098,356,26,330,272,136,272,117,323,39,14,33,114,48,114,54
"8",144.100738717243,-4.419585976284,0,270,103,91,217,326,213,113,270,267,272,267,2647,337,100,40,935,317,820,317
"1110",122.525202860124,-31.0465519444551,0,181,136,48,5033,331,50,281,123,180,244,115,237,29,14,21,76,46,57,67
"1910",138.040875117294,-20.8186015405226,0,248,160,51,5260,386,77,309,299,174,306,174,336,79,4,89,206,20,193,20
"213",130.94083532691,-23.9210313209333,0,214,156,48,6018,364,40,324,275,150,284,131,326,48,12,44,136,37,125,43
"226",141.086940495297,-37.1037129615434,0,140,126,52,3868,282,40,242,91,190,190,91,619,85,20,41,236,75,75,236
"234",152.123046549968,-31.5953689056914,0,154,119,50,4197,265,30,235,202,105,204,97,1179,171,43,43,477,132,451,161
"267",149.314786689356,-22.9247154784389,0,221,126,52,3987,325,86,239,266,176,266,164,731,132,17,63,348,62,348,70
"274",119.772979933769,-33.3036343974527,0,161,128,53,4004,297,56,241,120,199,212,110,379,46,16,30,129,61,64,129
"307",104.41706485115,-1.66539099765942,0,271,84,91,327,319,227,92,267,273,274,266,2343,312,106,32,821,344,568,787
"364",139.982782136649,-20.2425898553338,0,252,143,51,4651,376,100,276,294,186,302,186,491,130,4,103,320,18,224,18
"398",146.328162639402,-6.24932701117359,0,224,103,85,499,286,166,120,229,216,229,216,2097,280,69,44,791,229,791,229
"53",142.000268357806,-19.9368808139116,0,255,152,54,4307,380,102,278,299,193,302,193,539,156,3,113,369,14,271,14
"632",149.567824318074,-30.9797013190109,0,170,147,48,5634,322,20,302,240,96,240,96,720,107,40,30,255,134,255,134
"6410",139.001742284745,-6.57349852379411,0,266,84,77,796,321,213,108,270,254,273,254,3268,370,205,20,1015,637,864,637
"663",100.758061320521,1.25997295486741,0,267,98,91,247,322,215,107,265,267,271,264,3129,341,154,23,1010,539,764,982
"677",144.319179439917,-27.4751449399628,0,215,144,45,6195,367,53,314,282,149,291,132,331,56,12,50,150,44,135,49
"724",126.46228804253,-28.9225591474678,0,198,150,49,5382,352,47,305,162,139,263,126,169,20,8,23,50,31,50,41
"73",150.316231627949,-34.7108728054445,0,148,112,48,4130,263,33,230,197,101,199,93,1051,120,54,23,331,183,291,233
"75",150.789657542482,-27.1061423816718,0,191,144,51,5138,322,40,282,244,120,251,120,652,96,29,40,256,100,251,100
"7610",119.507911368273,-27.1687672031112,0,206,143,44,6469,372,48,324,283,203,288,122,243,31,6,41,84,25,73,67
"776",121.669949181378,-24.3998604256194,0,235,151,46,6277,392,66,326,303,204,309,150,230,52,4,66,114,15,106,36
"8410",144.562539895996,-30.8728348603472,0,198,139,46,5942,351,49,302,266,133,272,119,313,45,14,29,106,62,96,65
"9010",135.538108986802,-27.0411843224429,0,220,152,46,6276,382,56,326,289,154,297,136,147,22,7,37,59,21,54,27
"1001",141.497610248625,-17.132306456333,0,271,126,57,2854,368,150,218,291,241,302,229,917,268,1,125,677,5,448,7
"1011",139.206896265969,-23.2132309582084,0,239,149,48,5813,385,75,310,300,177,308,159,234,46,5,69,123,22,114,25
"1021",137.404141677544,-17.2379492712207,0,259,118,52,3762,356,130,226,290,203,298,203,762,226,1,115,523,7,313,7
"1082",122.791145211086,-31.5532937599346,0,173,136,49,4779,321,47,274,119,199,233,110,264,31,17,18,83,55,61,73
"1102",114.410076527856,-28.0735232273582,0,195,129,52,4217,331,84,247,156,226,252,144,473,107,4,87,276,24,37,265
"1221",130.553704807535,-17.1008978690952,0,265,148,54,4116,381,108,273,296,204,308,204,631,149,2,103,404,11,296,11
"1272",134.575975607149,-30.4460608458612,0,195,153,50,5343,355,52,303,131,233,262,125,168,19,9,19,47,38,42,41
"1292",137.414717138745,-24.585262601031,0,230,157,47,6135,389,60,329,296,202,304,148,179,32,3,56,82,19,77,28
"130",134.428066671826,-21.6498861659784,0,231,144,48,5522,370,71,299,294,174,294,155,341,83,6,80,186,22,186,24
"1321",142.98325159587,-32.6927976566367,0,183,140,47,5554,338,42,296,249,111,253,111,277,31,18,16,78,63,72,63
"1331",115.679538017139,-28.3333491988014,0,202,145,48,5663,368,67,301,143,222,275,131,300,58,7,63,152,27,51,139
"1361",134.263844373636,-20.0130827783141,0,251,133,49,4872,375,104,271,304,183,304,183,383,100,3,100,241,12,241,12
"1371",142.209973363206,-28.4869865630753,0,207,138,44,6282,362,51,311,277,173,285,124,247,42,10,41,100,43,88,51
"154",151.834878954105,-29.2934197210707,0,143,127,50,4642,264,10,254,199,115,199,80,879,118,40,36,341,140,341,147
"1561",142.128483871929,-23.6856010719202,0,237,149,48,5735,380,72,308,295,175,303,157,288,62,7,69,150,26,145,28
"1681",153.695960594341,-3.978744992055,0,272,65,87,255,309,235,74,268,272,274,268,3610,446,212,22,1189,738,784,1175
"1701",126.345150610432,8.15701113315299,0,261,86,85,603,313,212,101,252,265,265,252,4221,737,161,53,1897,512,653,1748
"1721",114.434745698236,-7.88584821042605,0,264,112,81,522,333,196,137,263,263,270,256,1050,217,6,80,570,43,212,99
"1741",138.724241568707,-22.2834101074841,0,244,156,49,5645,389,74,315,301,183,309,165,276,59,5,76,155,22,146,23
"1762",127.40751998499,-30.5280708277132,0,178,146,52,4509,320,44,276,151,127,233,118,198,21,13,15,57,44,51,51
"1793",122.012201258913,-26.0019115370233,0,224,150,45,6338,386,58,328,295,190,301,139,205,39,4,54,90,16,81,40
"1831",143.897492806427,-40.0863011251204,0,130,64,48,2342,205,73,132,102,158,162,102,1018,140,36,40,389,129,134,389
"185",111.515813102014,-8.21001377538778,0,236,93,76,465,294,173,121,237,230,239,229,2366,325,45,51,941,197,737,233
"1941",128.128002467565,-27.2988052107394,0,201,153,47,5892,362,41,321,272,138,272,122,204,24,9,23,67,34,67,43
"1982",126.387901683338,-28.6850582959596,0,195,150,48,5534,352,42,310,158,134,262,121,181,21,9,22,54,34,53,44
"202",152.277237749659,-32.119791173609,0,179,111,51,3850,278,61,217,223,133,225,127,1206,175,53,36,456,165,376,224
"204",145.521048521623,-6.4462548866868,0,167,111,88,591,230,104,126,173,157,173,157,2209,269,83,35,760,270,760,270
"206",112.985952524468,-1.86242305557244,0,267,83,87,363,318,223,95,268,269,270,261,2776,315,144,24,879,465,525,776
"2121",143.388131591491,-35.6299577082973,0,159,132,48,5003,312,38,274,126,223,223,95,380,42,23,21,119,71,71,108
"229",125.143185821362,-30.0121171330102,0,190,144,49,5015,337,48,289,228,160,252,123,188,21,11,22,57,37,50,46
"2333",148.925085370429,-32.9537254432216,0,148,140,48,5387,302,11,291,213,114,216,78,734,79,48,14,204,160,202,177
"237",141.981482193805,-31.451349768322,0,183,134,45,5796,336,39,297,252,108,256,108,253,32,16,20,78,53,77,53
