"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"84631",116.845432291739,-32.2817022760864,0,167,142,50,5093,331,47,284,106,216,234,106,488,96,11,71,250,42,43,250
"84851",137.819053763524,-27.8900473064277,0,220,151,46,6285,383,57,326,291,153,298,136,142,22,7,41,59,22,51,24
"85031",133.273984873667,-14.6424733940512,0,272,142,57,3159,383,136,247,291,226,307,226,879,219,1,112,593,8,230,8
"85531",140.267596482299,-31.0867928352673,0,195,141,47,5788,347,47,300,262,119,267,119,196,28,10,31,72,32,68,32
"85781",152.839463488199,-4.56006011227146,0,197,74,86,518,243,157,86,189,197,202,189,2938,324,199,16,880,657,714,875
"86051",144.352315827273,-3.83881383342668,0,268,94,90,187,320,216,104,269,266,270,266,1985,239,83,33,655,269,619,289
"86561",120.348194744438,-2.75086863199249,0,269,80,76,476,323,219,104,271,269,274,262,2865,358,138,30,1012,455,599,628
"8718",117.3464836739,3.23327370453626,0,270,73,91,268,311,231,80,270,266,272,266,3221,317,232,9,901,722,800,722
"8727",138.584527201019,-18.1922977219801,0,263,127,52,3958,366,124,242,296,204,304,204,637,168,1,113,450,9,288,9
"8732",102.512860721909,-2.08639634307474,0,267,89,89,259,318,218,100,264,266,270,264,3012,369,138,28,981,457,831,954
"8772",122.304945890792,-27.6089193182997,0,205,143,44,6185,366,47,319,248,209,281,122,216,35,8,39,78,27,70,52
"8813",125.278325779364,8.08519212412648,0,239,96,83,497,299,184,115,241,238,245,232,2709,313,134,32,916,404,711,480
"8904",112.26068073418,-8.15218641422689,0,244,103,78,423,307,176,131,245,238,247,237,2013,314,25,61,886,115,648,143
"8928",123.580357832834,-21.7730538256001,0,261,152,50,5424,398,97,301,314,238,320,185,258,70,2,96,163,8,151,18
"8954",129.782597194426,-31.4124944398645,0,173,133,56,3713,292,55,237,153,217,217,122,245,28,10,25,80,41,41,74
"8964",130.045099668205,-18.9677849842701,0,252,155,52,4812,382,85,297,293,183,303,183,458,110,4,95,282,17,207,17
"8975",146.468918053433,-31.8216770200524,0,180,131,44,5833,332,38,294,248,116,254,103,452,54,25,22,149,88,138,92
"8987",132.670444720425,-13.8603165966924,0,265,136,58,2710,370,138,232,279,225,296,225,1241,284,2,106,789,7,370,7
"8996",136.625128281303,-30.1526679983363,0,201,144,46,5916,362,53,309,276,124,276,124,169,20,10,22,55,36,55,36
"9107",115.578410397284,-21.4442519622389,0,259,132,55,4102,370,130,240,307,254,307,202,293,57,1,85,146,5,146,73
"9116",104.114873423241,-4.06285308999941,0,266,92,88,266,318,214,104,263,264,269,263,2686,345,111,39,977,354,790,977
"9184",126.838878891431,-23.8246865430847,0,240,147,46,5982,388,75,313,308,214,308,157,217,36,4,55,99,19,99,30
"9248",122.920100707561,11.1104478838388,0,265,77,75,731,322,220,102,265,263,275,255,2302,297,70,40,802,234,474,469
"9292",143.473887722939,-38.757719778223,0,137,78,48,2883,226,66,160,100,175,175,100,1002,125,42,32,347,144,144,347
"9383",139.199702567421,-35.0511411798652,0,155,123,52,3928,285,52,233,111,204,205,105,358,43,17,30,120,55,56,117
"9444",117.656756862998,-21.1011344625149,0,269,141,52,4690,395,126,269,319,275,321,203,310,76,1,97,193,4,161,50
"9474",141.688084122725,-7.31158085400239,0,265,86,77,778,324,213,111,270,253,272,253,2795,381,109,40,1038,377,888,391
"9495",121.817290675826,-2.51908517559059,0,242,80,80,541,295,195,100,241,245,247,233,1959,240,73,31,688,277,329,543
"95111",144.421498603188,-16.896651876159,0,237,126,60,2540,335,127,208,257,209,265,200,1021,254,5,108,682,17,483,22
"9565",116.232229731977,-8.54054769384675,0,238,92,78,697,291,174,117,243,229,244,227,2148,397,42,66,1066,185,943,222
"9675",135.71993610356,-18.5277578455862,0,260,146,52,4485,383,105,278,306,196,308,196,451,115,1,105,297,9,220,9
"9696",101.012281677686,14.4230438175146,0,274,102,57,1734,355,179,176,278,252,293,247,1453,290,5,76,728,34,314,47
"9744",146.305318195373,-43.1442182790488,0,89,73,48,2713,176,24,152,58,124,124,54,1873,206,86,22,594,314,314,558
"9777",117.063342453912,1.43911501509137,0,256,72,90,217,297,217,80,257,254,257,254,2379,264,157,15,689,502,637,502
"9865",140.234759426676,-22.1375778724905,0,242,146,49,5413,380,83,297,296,184,304,167,337,75,5,82,195,20,186,21
"99111",149.545025234111,-1.48588867275976,0,270,70,89,214,309,231,78,271,268,271,266,3413,345,235,11,937,723,887,817
"9967",120.204452760518,-33.2029372954275,0,161,126,53,4012,294,57,237,119,199,211,110,413,48,19,30,140,67,70,140
"9993",123.520586243831,-22.1729248389602,0,259,152,49,5591,400,94,306,315,235,321,181,239,63,2,93,146,8,136,19
"41051",155.500747780316,-7.37633781274781,0,268,68,83,427,311,230,81,261,270,272,261,4160,545,257,21,1322,868,905,1322
"11131",103.490400374867,14.0685792744625,0,274,103,56,1825,358,177,181,279,252,295,246,1387,310,0,84,726,34,245,45
"15101",120.707463286817,14.2414469178766,0,259,79,66,821,324,206,118,256,254,271,250,2383,546,10,94,1439,41,493,98
"23201",120.530572733842,-26.0473823419306,0,217,150,45,6457,381,51,330,290,180,296,131,252,40,5,48,104,22,91,56
"28171",130.611365176737,-11.442291571293,0,271,94,64,1386,331,186,145,278,249,284,249,1819,388,2,98,1106,11,534,11
"33161",145.11094620917,-21.687469225144,0,236,143,52,4658,361,87,274,281,186,288,170,491,111,7,77,260,32,259,37
"38161",122.550507406704,-16.9314529898111,0,274,102,56,2531,342,163,179,295,261,297,235,666,207,1,125,508,4,262,31
"40171",103.885657889768,-4.69718539854512,0,242,95,90,253,294,189,105,241,239,245,239,2743,310,118,30,897,405,782,405
"44171",148.222200735472,-27.4882247799542,0,202,146,48,5686,344,43,301,270,139,270,125,520,75,23,34,187,82,187,83
"46161",130.125520788133,-26.4252453681547,0,198,157,48,6009,359,32,327,264,134,270,117,277,35,11,32,101,40,96,43
"60171",145.820005401038,-19.9332100339234,0,232,124,53,3720,337,106,231,268,192,273,179,643,148,7,87,373,32,365,40
"64171",150.579379438423,-33.0711074534338,0,153,128,49,4721,281,20,261,208,100,211,90,889,123,40,36,341,133,332,139
"65141",132.024542414583,-27.0690219383687,0,200,158,48,5936,360,36,324,264,120,271,120,230,37,9,37,86,34,86,34
"70151",115.818772017956,-33.9475715241861,0,151,115,51,3719,281,59,222,107,200,201,107,949,173,17,72,482,54,59,482
"72181",144.558868845925,-6.50086285430007,0,221,108,86,571,285,160,125,227,213,227,213,4180,445,292,12,1197,904,1197,904
"73161",103.579692901112,-1.58419359009713,0,269,88,89,281,319,221,98,266,269,272,265,2373,272,107,28,751,367,561,674
"74101",135.09299904108,-17.9085726046469,0,262,146,53,4245,382,110,272,305,201,308,201,535,137,0,108,353,9,261,9
"78191",141.530077788047,-3.49306854302995,0,259,72,90,218,300,220,80,258,256,261,256,2444,285,125,23,757,413,724,413
"82231",139.427716680802,-25.6510697084013,0,229,149,46,6150,384,65,319,296,163,304,146,183,34,4,52,84,25,77,30
"9117",146.26890681684,-24.2362719471566,0,204,155,51,5263,343,41,302,265,147,265,131,569,96,15,51,248,66,248,75
"9615",145.183105133474,-42.1887739910744,0,119,69,51,2271,195,60,135,91,150,150,91,1517,185,73,28,500,242,242,500
"9816",137.425603386946,-34.1373962000944,0,171,113,49,4109,297,70,227,127,222,222,118,354,46,11,40,135,45,45,127
"9920",124.223249373026,-16.9626821635757,0,278,115,56,2801,361,158,203,298,246,306,235,692,223,1,130,537,4,315,12
"10171",138.299342459068,-34.1745866835117,0,168,123,49,4415,307,60,247,120,223,224,112,352,43,16,33,121,51,51,119
"10731",120.627478808165,-20.9558612166438,0,266,152,52,4835,397,110,287,314,242,318,197,330,90,2,99,205,7,198,35
"10861",141.623774752952,-23.8123436074238,0,236,148,48,5797,379,72,307,295,173,303,156,268,54,7,70,141,26,134,27
"10951",112.286490988918,-0.66634678398259,0,248,86,91,309,297,203,94,244,249,251,243,2971,330,155,24,924,495,703,892
"11551",147.790865595452,-22.0124027493875,0,220,135,52,4219,334,77,257,267,174,267,160,585,103,11,63,284,50,284,56
"12351",132.275582663715,-2.69288605661131,0,245,65,79,620,289,207,82,244,235,250,235,3057,308,185,16,890,629,766,629
"13061",133.160303565674,-14.890964187216,0,272,143,56,3280,384,132,252,291,223,307,223,829,213,1,112,560,10,216,10
"13110",102.803876334801,2.31977752759121,0,270,100,89,440,328,216,112,266,270,275,264,2047,220,125,19,630,390,554,607
"14161",139.577343165874,-6.95129653438926,0,265,85,77,801,321,211,110,270,253,272,253,2848,343,134,29,945,446,853,461
"14231",142.035149605945,-22.9160675825551,0,242,151,49,5504,383,78,305,296,183,305,165,313,64,4,75,175,22,160,26
"14541",150.547854052857,-26.9652157393284,0,193,144,50,5181,326,41,285,254,122,254,122,652,97,31,40,257,104,257,104
"14691",145.092852069065,-30.4347154975403,0,200,139,46,5904,353,51,302,268,136,275,122,336,44,16,27,115,66,101,67
"14761",138.145988038741,-17.1767836238723,0,264,108,51,3571,354,143,211,293,211,301,211,852,262,1,118,599,6,343,6
"14831",114.743613339961,2.23918384523131,0,218,76,91,193,259,176,83,218,215,219,215,3847,373,248,14,1081,770,1051,770
"15051",149.129541907459,-10.0593172805384,0,254,75,68,1092,311,202,109,258,250,266,238,2111,232,108,23,680,369,569,493
"15441",143.346334756352,-3.73503729701042,0,262,91,89,199,313,211,102,264,259,264,259,1863,206,90,22,574,320,571,320
"15761",134.376134285703,-15.1977791299578,0,275,141,56,3415,387,137,250,298,225,312,225,796,211,0,115,562,4,357,4
"15961",150.077714654617,-22.4914548534434,0,227,102,51,3424,310,111,199,263,186,265,178,987,184,18,67,498,77,478,103
"16041",148.474148842506,-25.6203597516287,0,191,155,51,5344,330,28,302,254,133,254,117,659,99,20,48,284,82,284,90
"18141",139.383451431058,-20.2347468154039,0,243,146,51,4799,369,85,284,287,174,295,174,484,115,3,95,298,16,289,16
"18941",146.642695344053,-19.7926651011221,0,230,114,53,3433,324,111,213,264,192,268,181,713,157,7,89,426,30,405,41
"19331",126.242454429157,7.47084086178802,0,184,92,85,343,239,131,108,181,185,187,180,3132,355,214,17,933,657,765,710
"19561",153.191884406842,-29.2384531837888,0,191,104,50,3637,281,75,206,232,148,234,141,1357,192,42,39,515,175,468,239
"20051",116.85901154764,-8.76605211757123,0,253,95,77,694,307,185,122,258,244,259,242,1494,292,26,72,754,88,471,96
"20231",126.764204530045,-19.0383996604942,0,270,148,53,4528,393,114,279,306,205,318,205,393,119,1,116,272,9,193,9
"20641",123.804915389046,-21.5383626904804,0,262,152,51,5326,397,99,298,314,240,320,187,267,72,2,97,171,8,160,17
"21041",139.751956327818,-17.9677370691206,0,265,125,54,3501,364,135,229,293,214,302,214,736,213,0,124,552,6,352,6
"21291",127.894357992336,-24.3511818198022,0,233,144,46,6012,382,70,312,303,207,303,151,233,34,6,50,98,24,98,32
"22031",124.024554542266,-18.0634642590303,0,275,135,55,3586,375,130,245,303,262,311,221,514,155,0,125,379,6,232,14
"22781",137.989024594426,-26.9033685629256,0,225,152,46,6285,386,60,326,295,158,302,141,147,27,4,51,67,19,58,24
"22841",117.412357428111,3.74927375465631,0,270,74,90,289,312,230,82,270,265,272,265,2968,290,175,15,819,564,787,614
"23361",129.909941004589,-19.3806445039809,0,251,157,51,4957,384,81,303,302,180,303,180,444,107,4,92,269,20,202,20
"23451",145.39023861289,-21.5114332502708,0,233,141,52,4511,356,87,269,276,185,283,169,508,113,6,77,271,31,270,36
"23741",115.931231663562,-2.4745284486562,0,259,76,84,293,305,215,90,257,260,261,255,2605,301,116,29,865,400,767,476
"25351",108.450076207519,13.1240884703584,0,221,96,60,1534,299,141,158,228,209,238,199,1698,293,6,72,812,38,467,48
"25471",131.798376790248,-15.3836562857032,0,267,145,56,3416,379,122,257,289,217,303,217,869,223,1,113,589,6,234,6
"25571",138.681058729999,-29.8587220488116,0,201,147,46,6153,359,43,316,271,120,277,120,174,27,10,34,67,32,63,32
"26451",128.155299141072,-16.0154071892612,0,277,130,55,3237,381,148,233,304,229,311,229,786,197,0,110,520,9,227,9
"27191",142.949267029762,-32.0266073266976,0,188,140,46,5694,343,44,299,256,114,260,114,270,36,17,21,83,56,82,56
"27331",116.291103563271,-1.72291047289036,0,264,70,88,236,305,226,79,265,265,266,262,2685,337,124,31,887,388,861,532
"27461",119.752161283977,-25.4502828011755,0,222,151,45,6484,386,53,333,296,185,301,136,237,43,4,57,103,18,91,53
"27681",143.081063823774,-13.4837397024967,0,257,98,62,1807,334,176,158,271,236,278,231,1402,339,4,112,975,14,572,20
"27861",126.267539565451,-28.5329770995304,0,196,150,47,5623,354,41,313,158,135,264,121,181,21,8,23,54,33,54,44
"28051",130.401181494817,-26.1728125030641,0,200,158,48,6055,360,31,329,265,135,272,118,288,38,11,34,109,41,100,43
"28181",121.565616489388,-30.8850456459913,0,184,131,46,5194,333,54,279,124,213,249,115,253,33,14,26,88,45,57,78
"29331",122.966857058927,-26.164161368506,0,223,149,45,6269,384,56,328,292,190,298,138,173,29,5,48,69,15,64,35
"29541",101.762573993765,-3.21453329524957,0,266,92,89,263,318,215,103,263,265,269,263,3396,396,167,26,1136,553,835,1136
"29761",126.236576898955,-24.1785381897353,0,243,148,46,6061,394,77,317,313,215,313,160,185,31,3,54,83,15,83,28
"30251",151.460733190179,-33.360374411568,0,176,92,47,3665,262,70,192,219,134,220,127,1326,164,70,28,452,216,391,288
"30461",102.774091018364,-3.34813161985949,0,253,96,89,256,306,199,107,250,251,256,250,2764,335,122,31,938,390,742,441
"31561",136.044663772918,-33.4143963304814,0,167,127,52,4192,301,57,244,112,218,219,112,353,46,12,40,135,44,48,135
"32171",141.134460521862,-30.151719248388,0,200,137,45,6035,353,49,304,269,135,276,121,188,27,10,34,71,33,69,34
"32831",141.482446114533,-17.9110665351618,0,271,130,56,3184,375,144,231,294,224,305,224,774,233,1,124,564,6,391,6
"33031",139.848646568134,-19.617055435665,0,258,141,53,4365,376,110,266,296,211,304,195,519,141,2,108,352,10,243,12
"33371",144.803166566417,-22.5083452358376,0,236,147,51,4947,368,81,287,285,184,292,167,484,99,9,70,248,38,244,45
"33441",141.730073238723,-8.68385050911456,0,264,78,73,868,320,214,106,270,257,273,251,1744,270,41,56,771,171,576,198
"34191",134.180281576701,-17.927055764012,0,264,148,53,4310,386,110,276,299,202,311,202,514,139,1,108,338,10,237,10
"35431",109.073045961559,13.959224288119,0,267,69,49,2431,338,198,140,263,256,295,233,1599,399,25,94,1019,94,228,218
"36351",131.581616220064,-14.0734083927236,0,273,137,58,2689,377,142,235,287,233,302,233,1146,273,1,107,731,6,339,6
"36831",140.463772886433,-7.3659313924145,0,264,85,77,799,321,211,110,271,252,272,252,2383,306,72,43,879,270,832,294
"36961",135.282909972593,-31.0138616594486,0,190,148,49,5301,349,50,299,128,228,257,120,177,20,11,17,51,38,39,47
"37081",140.850519556552,-3.47522338735871,0,253,71,89,220,294,215,79,253,250,255,250,2434,290,124,26,796,409,736,409
"37161",114.21606880147,1.2664175988175,0,229,79,92,155,271,186,85,229,226,230,226,3864,394,220,17,1088,709,1085,709
"37261",131.119044255465,-21.0009181674104,0,245,154,49,5365,382,73,309,304,190,304,170,365,81,6,81,204,22,204,23
"37691",135.746856248006,-12.8075135685503,0,268,95,59,1964,340,181,159,281,244,290,238,1244,279,1,105,808,7,504,12
"38351",137.42769098375,-19.2384682327975,0,253,148,52,4707,377,94,283,302,185,302,185,423,105,2,102,272,12,195,12
"39121",127.336933910847,-27.8103059856221,0,203,152,47,5799,363,44,319,272,140,272,124,177,22,7,26,57,30,57,40
"39381",146.479834867641,-6.98577431030571,0,241,107,85,585,306,181,125,248,232,248,232,1854,229,81,29,621,286,621,286
"39551",132.398210689425,-20.7705531897955,0,246,145,49,5189,377,84,293,295,173,303,173,364,83,5,84,207,21,206,21
"40331",120.69237313699,-21.2723012873903,0,259,154,51,5140,397,99,298,311,235,316,187,331,88,3,94,198,10,195,37
"40751",138.093476057984,-24.5061199204065,0,234,155,47,6087,389,65,324,299,205,307,151,185,33,3,57,88,21,82,28
"40851",150.672865947708,-34.6588167012669,0,135,97,46,3891,238,31,207,182,90,183,83,1928,250,87,29,648,305,530,417
"41761",125.908269723877,-23.008837030502,0,249,150,48,5844,395,83,312,315,225,315,169,213,43,3,71,109,13,109,23
"42431",131.436298564076,-26.6375890607014,0,196,160,48,6042,358,27,331,261,114,269,114,263,39,11,34,96,40,95,40
"43241",130.291310837492,-2.99807704635896,0,270,59,78,612,310,235,75,264,270,275,261,2635,292,124,26,850,406,559,754
"43331",144.746219245717,-28.6316290544346,0,206,145,46,6064,359,47,312,273,140,281,124,331,51,12,41,136,50,116,56
"44641",143.236744417809,-38.4720347332768,0,131,93,49,3269,239,51,188,95,175,175,90,1029,130,41,32,355,143,143,353
"44861",102.665613405406,0.797281104605645,0,268,93,90,304,320,217,103,266,268,271,263,2292,285,108,27,773,387,612,580
"45761",119.717839052901,-31.7763440706767,0,172,138,48,5169,329,47,282,115,223,238,106,318,47,15,38,125,50,55,121
"45851",137.747625545599,-32.3391002707649,0,185,128,47,5099,326,58,268,127,249,249,118,241,28,13,21,74,47,47,68
"45951",133.877054802142,-16.2185535160825,0,263,148,56,3722,378,115,263,289,208,303,208,703,181,0,110,471,8,328,8
"46031",143.981795669533,-25.1599311141763,0,222,149,47,5886,367,56,311,283,159,291,141,382,61,10,54,174,40,158,47
"46561",116.444354858249,-24.0502632618882,0,248,155,48,5938,412,90,322,319,245,321,169,245,48,2,73,117,7,95,64
"46761",133.86737447232,-26.0211398941465,0,206,152,47,6188,363,42,321,272,142,281,123,218,34,8,41,88,33,78,35
"47071",116.563034183346,-25.5178116110619,0,230,151,46,6275,400,74,326,159,224,308,148,208,34,4,58,84,15,62,70
"47861",148.732191165909,-20.3392711526249,0,229,95,51,3118,308,125,183,260,212,264,184,1404,304,19,85,813,61,739,88
"48561",111.34296326898,2.05986594315618,0,270,90,88,417,325,223,102,266,275,275,264,3116,377,168,24,1037,555,616,1033
"48661",139.55893823877,-30.8250569994561,0,199,143,47,5881,352,48,304,267,122,273,122,196,29,9,40,81,28,73,28
"48831",125.417109392583,-27.6970689336304,0,208,150,46,5968,368,47,321,167,176,280,128,171,20,6,28,53,28,52,42
"48971",125.012652752921,-19.6951086050831,0,271,153,53,4632,395,108,287,311,222,320,204,359,100,1,115,252,9,158,11
"49111",143.148199948482,-24.5257132337429,0,232,150,48,5820,376,66,310,292,169,300,152,236,45,6,61,109,23,109,26
"49231",126.790056261234,-21.7118573049083,0,256,151,50,5452,392,93,299,315,235,315,179,257,55,3,81,145,13,145,21
"49331",112.629099856131,-2.93982458650135,0,269,81,84,429,321,225,96,269,272,273,262,2628,275,131,22,814,445,463,763
"50051",147.464711326174,-23.7452535319608,0,217,148,51,4891,348,61,287,272,164,272,148,734,134,15,64,366,66,366,79
"50181",135.476378924213,-16.5116877993569,0,266,142,55,3750,380,122,258,294,211,306,211,695,174,0,112,474,6,330,6
"50351",135.211339066736,-31.3448246568441,0,184,147,50,5104,340,49,291,125,248,248,117,199,23,12,21,62,38,38,58
"51110",152.806544317864,-27.8169297252316,0,185,124,52,3999,291,57,234,232,138,232,129,1030,140,36,41,409,135,409,154
"51761",148.169026179239,-27.4227067781612,0,202,146,48,5698,344,43,301,270,139,270,124,518,74,23,34,187,80,187,82
"51910",142.936166771688,-18.0766296514776,0,262,144,57,3310,376,127,249,285,227,298,213,810,238,2,121,580,9,403,10
"53071",105.782990478911,10.5212345905602,0,275,76,64,773,334,217,117,275,270,284,264,1449,255,2,72,664,24,235,56
"53181",142.466619708575,-10.9684938681312,0,265,67,65,1062,318,216,102,271,251,277,250,1761,429,4,110,1180,19,701,34
"53341",134.456858453341,-17.4292963964399,0,264,149,54,4131,385,111,274,297,204,309,204,567,150,0,108,376,9,264,9
"53841",153.165295333602,-29.2106180195697,0,193,107,50,3677,285,75,210,235,150,236,142,1293,185,40,39,495,164,455,222
"53951",142.804881022312,-4.36033170670271,0,269,101,90,259,326,215,111,268,266,270,266,2814,332,146,23,902,494,670,494
"54181",119.914968325756,-4.04363216366619,0,268,83,76,390,322,214,108,269,268,271,262,1745,206,107,21,553,332,343,444
"54431",141.960597899742,-23.6670605244581,0,238,149,48,5729,380,74,306,296,176,304,158,276,59,7,70,147,25,140,26
"54941",126.412964118645,-17.9244308185298,0,273,146,53,4053,393,120,273,302,232,316,214,553,163,0,116,387,7,277,9
"56261",124.710497772321,-32.20884477254,0,172,135,54,4012,299,50,249,127,221,221,118,286,35,16,24,96,55,55,83
"56471",141.919764494523,-25.6620457267854,0,227,145,46,6176,378,63,315,293,161,301,143,237,46,6,61,116,30,109,36
"56871",136.571762184612,-23.5913380805869,0,228,162,49,6029,384,54,330,291,202,300,146,237,48,4,61,114,25,108,33
"57071",122.886208565906,-20.3037616773508,0,267,146,53,4583,386,112,274,311,247,315,201,349,100,1,111,245,6,227,18
"57371",135.457460731268,-26.0691539966501,0,222,155,47,6232,383,55,328,290,193,298,139,135,19,3,43,50,16,50,27
"57451",124.815791728906,10.8265627094079,0,235,77,80,552,283,187,96,229,237,240,227,2436,303,109,28,822,371,571,683
"58251",139.424426113255,-25.3575393534265,0,230,149,46,6143,384,65,319,296,164,304,147,188,36,4,56,88,25,81,30
"58341",139.462968409061,-31.679625120014,0,186,146,48,5624,343,42,301,252,125,257,113,214,26,13,22,68,43,63,44
"58421",111.432796372101,0.47283886000514,0,268,89,89,348,320,221,99,264,270,272,263,3459,354,197,16,1039,663,806,960
"58851",147.617647866718,-36.0576061648317,0,132,130,46,5398,291,9,282,73,200,202,63,963,120,42,29,329,153,161,325
"59471",122.792531759478,-30.144898070721,0,186,138,47,5382,339,47,292,151,187,252,114,226,26,12,23,71,40,57,61
"59671",138.374894489534,-32.2739431238733,0,169,139,48,5398,323,37,286,108,234,238,100,295,33,17,20,91,57,58,87
"59921",146.626167125069,-43.3277042792179,0,77,68,47,2675,161,17,144,46,112,112,43,1653,180,85,19,508,296,296,482
"60331",133.124316968024,-19.2414518538862,0,260,142,50,4711,384,105,279,301,192,310,192,424,110,2,100,266,13,191,13
"60471",143.256083815359,-28.1148251472041,0,215,141,44,6290,370,55,315,285,147,293,131,276,48,10,42,115,43,101,50
"60721",146.430438524112,-25.558082270436,0,203,155,49,5651,345,34,311,263,141,269,125,512,77,18,43,207,69,202,74
"61211",143.184685129672,-30.1503735641018,0,200,138,44,6143,354,46,308,270,134,276,118,265,35,12,27,89,51,80,54
"61441",137.57291933056,-27.2710086533334,0,223,152,46,6307,386,59,327,294,157,301,139,141,23,5,45,61,20,53,24
"61961",114.776188209653,-1.15374413435347,0,260,77,90,274,304,219,85,257,261,262,256,3154,347,148,27,971,486,569,937
"62761",138.729948834516,-28.1582138931844,0,214,149,46,6283,375,53,322,285,147,292,131,164,28,8,41,66,27,61,28
"63321",115.867889327928,-24.9536035163328,0,242,156,48,6065,412,88,324,174,235,318,163,203,36,2,71,88,9,65,71
"63451",127.708114995621,-17.6307148451451,0,263,138,52,4019,378,117,261,292,204,305,204,633,172,2,110,418,12,314,12
"63581",128.47529000137,-23.0800482130144,0,243,149,48,5788,386,77,309,309,183,309,163,255,45,6,62,122,20,122,26
"64061",144.092831481248,-30.2671370934695,0,201,140,45,6043,356,49,307,270,136,277,122,283,40,12,28,97,54,91,58
"64351",120.542499022558,-31.853560754098,0,169,133,49,4900,318,48,270,114,193,231,105,326,43,18,28,117,58,64,112
"64461",141.019372171722,-9.02844605501741,0,264,78,72,878,319,211,108,269,252,273,251,1442,265,20,75,741,79,533,96
"64671",124.958809376694,-31.6463858948555,0,175,136,52,4234,306,49,257,128,172,228,119,249,30,14,23,79,53,54,69
"64941",136.097337468527,-30.2326710463967,0,200,146,47,5772,361,54,307,272,138,272,124,152,16,9,19,46,34,46,35
"65071",100.436390251853,-2.97221661079675,0,269,87,89,272,318,221,97,266,270,273,266,3395,432,178,30,1213,565,712,987
"65351",149.564765761606,-28.2028064271435,0,199,142,48,5586,340,46,294,266,136,266,123,559,78,28,31,197,94,197,97
"66441",124.562812647782,-21.8173985404428,0,259,152,50,5465,396,94,302,312,236,318,182,253,64,2,90,155,9,148,18
"67071",135.237515107729,-25.046945286449,0,222,158,47,6192,383,52,331,297,195,297,139,149,25,2,53,58,14,58,29
"67961",117.028027372435,-22.0984073332511,0,255,148,50,5214,395,104,291,311,259,314,182,370,90,2,87,217,12,190,56
"68151",130.226643993519,-3.0844055430498,0,257,60,77,669,298,221,77,250,257,262,246,2710,312,125,27,906,419,567,804
"68671",124.369961288758,-9.43070548470132,0,229,77,70,880,280,170,110,235,217,239,216,1317,258,7,83,729,49,614,76
"68831",103.244924382307,3.48409940022975,0,265,89,83,641,323,216,107,257,269,273,256,2847,571,137,50,1241,420,499,1098
"69421",148.928857841529,-28.6502089805435,0,201,143,47,5674,347,47,300,271,125,271,125,531,80,25,34,195,91,195,91
"69751",132.985754092224,-26.9524371414445,0,202,154,47,6036,360,39,321,267,120,274,120,228,41,8,44,94,32,84,32
"70161",144.790269220248,-32.2624061035458,0,184,138,46,5796,339,41,298,253,122,257,108,320,36,18,22,94,68,80,73
"70261",101.312907044776,4.90564616513439,0,236,93,84,431,291,181,110,233,233,241,230,2924,378,128,29,992,495,758,556
"70541",143.928443961777,-26.5189290908165,0,220,144,45,6205,370,55,315,286,153,294,135,342,54,11,48,151,43,137,48
"70771",101.426575193182,6.06999263050966,0,245,88,80,584,302,192,110,239,241,252,237,2325,365,74,43,969,315,478,782
"70881",137.32932520099,-30.986937667476,0,192,139,46,5786,349,49,300,265,117,265,117,183,20,13,14,52,42,52,42
"71161",115.976274698041,3.61553029506467,0,209,73,90,233,251,170,81,207,209,212,206,3067,350,198,14,893,644,721,787
"72851",137.282731514424,-23.2914870139211,0,232,161,49,5944,386,59,327,294,206,303,151,239,50,4,66,120,24,114,31
"73261",118.579690302722,-25.3766611975152,0,225,147,44,6472,390,60,330,301,225,305,140,207,40,1,71,96,8,81,55
"73961",116.676270859316,-1.08117848983966,0,264,66,90,209,302,229,73,266,265,266,261,2302,257,131,22,714,412,714,475
"74381",117.986335880123,-33.2533778005745,0,160,129,50,4505,307,51,256,114,203,218,104,367,57,13,49,158,48,49,154
"75121",114.637289778329,2.35228540259413,0,222,76,91,160,264,181,83,223,220,224,220,3932,373,253,13,1105,794,1085,794
"75841",116.334608281031,-29.9948477500584,0,189,142,48,5432,354,62,292,133,240,259,122,357,68,10,64,177,36,43,171
"75941",141.346253152005,-8.98714191047475,0,264,76,71,867,319,213,106,270,252,273,251,1522,266,26,68,742,105,542,127
"76371",146.912153861485,-7.20714461174794,0,188,112,87,612,254,126,128,194,178,194,178,2358,256,111,24,741,387,733,387
"76581",117.189946211874,-29.8481687228195,0,191,144,47,5715,356,55,301,130,215,264,119,307,56,10,54,141,36,45,133
"77741",150.806105602533,-23.6612346034963,0,225,107,50,3694,315,105,210,266,182,266,172,834,141,18,62,398,81,398,98
"78751",117.387713794596,-32.2367114305962,0,171,139,50,5027,329,51,278,121,220,236,110,368,68,10,62,178,38,41,174
"78810",141.743042627349,-15.3770700632595,0,268,123,60,2314,358,154,204,283,233,292,233,1217,353,2,125,912,6,555,6
