"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"4543",128.106656540185,-19.8895335453562,0,267,148,52,4886,394,112,282,310,216,318,197,338,86,2,95,209,10,150,17
"4581",127.058189529926,-24.6790248237085,0,233,145,45,6150,385,68,317,304,205,304,149,205,30,5,45,85,22,85,34
"4651",138.808218850754,-34.3188940780237,0,153,123,49,4482,296,47,249,102,209,210,97,528,69,18,43,198,60,63,196
"4693",130.706335129216,-15.1637326122727,0,279,137,57,3047,382,145,237,296,233,311,233,933,232,0,113,623,2,267,2
"4752",149.793726038188,-5.64960912335664,0,257,71,86,390,299,217,82,261,251,261,251,3393,439,179,32,1258,599,1258,603
"4764",103.952554711141,1.12752013723366,0,268,78,84,444,314,222,92,261,270,273,261,2386,282,152,20,793,508,540,682
"4783",145.032930164598,-6.74170244601555,0,226,106,86,615,290,167,123,232,217,232,217,3906,408,263,12,1106,832,1106,832
"4843",143.87151114177,-5.63376790494658,0,165,111,90,427,224,101,123,169,158,169,158,2620,320,118,30,883,395,883,395
"4873",146.014505731873,-35.6888045254163,0,160,132,45,5494,320,33,287,124,229,231,91,471,47,30,15,136,98,104,126
"4891",134.625627291389,-22.948212166084,0,215,157,48,5906,368,45,323,275,154,284,134,310,55,8,58,144,32,141,37
"4913",141.47123017814,-32.7903736906592,0,180,136,47,5353,333,46,287,180,111,248,111,242,25,15,14,66,50,62,50
"4941",143.741584951058,-31.0067867604084,0,194,140,45,5985,349,44,305,264,130,270,116,276,36,13,25,86,55,78,59
"4951",147.276985850185,-8.08173486730084,0,214,109,86,665,278,152,126,221,203,221,203,2732,314,120,29,889,389,889,389
"4961",122.699322258122,-4.73599847289734,0,268,79,75,611,322,218,104,267,265,274,259,1790,217,28,40,591,177,336,431
"5002",136.428084755316,-28.0384986754507,0,219,151,46,6242,383,58,325,289,153,296,136,137,19,8,31,50,24,50,26
"5041",121.151367831044,-21.4582741807681,0,262,153,51,5215,399,101,298,314,238,319,188,302,83,3,94,186,9,177,30
"5071",133.665912803262,-14.3908064148854,0,272,138,57,3040,380,141,239,291,227,305,227,940,235,1,112,640,6,234,6
"5081",120.500717763789,-22.6060422661249,0,246,152,48,5865,393,79,314,306,219,313,165,281,70,3,79,154,15,148,40
"5122",122.354853795841,10.6953909085132,0,270,69,72,660,323,228,95,270,263,279,262,2311,390,22,71,1107,107,536,158
"5132",100.514259710908,14.1412177740131,0,281,96,57,1576,360,194,166,282,261,299,258,1383,296,5,78,680,33,273,56
"5203",148.413099544123,-32.345789722167,0,165,134,46,5621,316,27,289,232,130,237,92,678,76,43,16,200,153,195,155
"5212",136.656121932901,-29.9860180041287,0,202,145,46,5927,364,53,311,277,125,277,125,166,20,10,22,54,36,54,36
"5221",120.00778672751,-23.5431586240884,0,238,146,46,6082,386,73,313,303,208,309,155,266,61,4,70,136,20,133,43
"5235",124.701534751803,7.57636293768883,0,239,99,83,373,301,183,118,240,236,243,234,2517,320,103,38,916,326,563,355
"5281",101.189423841424,14.8621054831892,0,271,108,57,1888,355,167,188,277,247,291,241,1250,275,6,75,610,33,305,45
"5341",144.370803539641,-32.3901556700002,0,185,142,47,5764,341,40,301,253,123,257,109,306,36,19,22,89,67,78,70
"5352",143.761308756657,-38.0469807574991,0,135,103,49,3594,252,45,207,109,182,182,89,610,67,34,21,193,105,105,173
"5392",138.280441057868,-22.8080149972811,0,237,158,49,5831,386,66,320,297,175,305,157,249,52,5,72,133,23,124,26
"5513",135.327184428461,-20.3900481772143,0,250,144,50,5068,381,93,288,306,178,306,178,349,92,4,96,219,13,219,13
"5531",123.383723190054,-32.4158603616524,0,171,139,53,4261,312,50,262,123,224,224,115,299,36,18,21,97,58,58,85
"5561",126.532668215223,-18.2052121625748,0,262,146,53,4195,383,109,274,293,220,306,201,542,157,1,113,369,11,270,12
"559",144.35571114067,-36.3276230636984,0,154,126,47,4980,304,36,268,121,218,218,90,432,47,27,18,132,87,87,122
"5603",149.35077029746,-34.0461018320639,0,132,135,48,5081,282,2,280,99,99,197,66,763,76,53,12,212,170,193,192
"5655",125.1563264383,-18.186387065798,0,272,151,54,4048,392,113,279,302,230,315,213,537,159,1,118,374,8,261,14
"5713",133.525062142871,-19.1428071784321,0,258,140,51,4643,380,106,274,298,191,307,191,432,112,2,99,271,13,195,13
"5722",101.496693082154,5.61260256567039,0,231,88,80,543,287,178,109,226,227,238,223,2558,350,92,36,972,383,587,520
"5743",147.463758680969,-35.306258603232,0,151,131,45,5604,311,22,289,114,222,224,80,653,68,38,17,192,133,136,184
"5761",103.337687184103,-3.40548793552443,0,267,94,89,260,319,214,105,264,265,270,264,2907,367,122,35,1014,391,814,1014
"5782",135.504010426812,-14.4008255715016,0,274,114,55,2872,366,162,204,294,231,305,231,1019,239,2,109,697,6,416,6
"5833",114.762444179505,-1.85949768521823,0,265,79,87,287,313,223,90,262,267,268,261,2563,304,100,33,866,362,394,842
"5852",135.897217351012,-30.0561754521914,0,200,147,47,5768,362,54,308,272,201,272,124,147,16,9,18,44,33,44,35
"5892",133.985517243855,-18.9187308889814,0,257,139,51,4580,379,107,272,305,191,306,191,444,115,2,100,282,13,203,13
"5911",143.832990024239,-6.54258401598781,0,190,107,86,598,254,130,124,197,181,197,181,3299,344,211,13,947,687,947,687
"5924",128.657884900458,-23.2874567713588,0,241,149,48,5814,384,74,310,300,180,306,160,259,44,6,61,121,21,121,28
"5965",148.061995729804,-22.5304559676442,0,215,136,52,4336,331,70,261,263,167,263,153,603,97,15,57,283,59,283,63
"5993",100.419932329096,6.32138435263187,0,274,93,73,596,340,213,127,270,269,282,267,2013,301,43,46,788,179,524,360
"6022",130.429054046981,-24.7923062939662,0,218,157,47,6085,373,44,329,282,154,290,135,298,43,9,46,127,34,109,38
"6031",119.458672115579,-32.404232340632,0,169,139,50,4892,324,49,275,116,217,232,107,351,51,14,40,139,49,57,136
"6113",147.028986834921,-31.2360792071559,0,188,137,45,5827,340,41,299,256,124,261,111,469,58,22,25,157,85,149,90
"6181",146.870694188401,-37.364114690572,0,100,116,47,4397,239,-4,243,51,156,156,44,1249,140,59,23,386,206,206,381
"6191",147.487429105677,-22.4872550799046,0,220,141,52,4489,340,71,269,269,172,269,156,608,103,12,64,299,53,299,59
"6212",134.104611445218,-24.7413592087105,0,215,159,47,6174,375,43,332,289,152,289,132,204,27,7,37,77,28,77,34
"6221",115.60503710527,4.44098429288715,0,184,72,85,335,228,144,84,184,185,188,179,2436,273,163,14,689,510,608,596
"6283",124.675803426653,-18.6791520344559,0,274,149,54,4131,391,116,275,307,230,317,214,453,133,1,119,321,8,210,12
"6323",120.200098892674,-2.13135216850787,0,183,80,79,553,238,137,101,185,182,188,174,2226,298,69,41,821,274,510,382
"6331",113.890726207756,-7.0597409538459,0,271,92,82,484,329,217,112,267,267,276,266,1507,264,7,73,733,50,148,115
"6343",139.387390981428,-27.5026291771792,0,220,147,46,6261,378,59,319,290,154,298,137,166,33,5,51,69,25,66,29
"6371",101.497663930058,0.721523095853627,0,267,98,90,319,323,215,108,265,267,271,263,2702,310,127,25,883,427,720,730
"6392",128.907844722271,-20.9417112520896,0,258,155,50,5296,394,90,304,314,203,314,183,310,73,3,87,181,12,181,19
"6463",129.475003601983,-27.4130209931172,0,201,157,48,5792,362,40,322,270,139,270,123,211,25,9,28,73,32,73,37
"6553",128.069062614813,-15.761050778674,0,283,127,56,3086,384,159,225,302,237,316,237,777,195,0,112,521,8,210,8
"6622",143.198122577742,-18.9082555787172,0,247,150,56,3778,368,104,264,277,208,288,193,739,213,3,116,511,13,364,15
"665",148.857945725322,-24.3241113156546,0,212,147,52,4812,339,58,281,267,158,267,144,680,114,21,55,316,76,316,80
"6691",147.620326653123,-37.1634140622336,0,104,121,49,4367,241,-5,246,99,140,159,47,809,87,47,16,241,168,169,204
"6743",146.628858889453,-32.2745050792582,0,175,131,44,5840,328,35,293,244,111,249,99,457,54,29,18,133,97,130,98
"6792",148.225022740662,-37.7736291894689,0,144,104,51,3409,248,46,202,157,187,187,99,819,81,46,15,232,164,164,207
"6803",132.60941025801,-30.9450620028656,0,182,145,54,4288,320,53,267,132,232,234,124,220,27,10,26,74,37,43,67
"6851",117.728891200386,1.71092877280898,0,249,73,89,206,291,209,82,249,247,251,246,1801,189,105,16,534,348,502,387
"6952",146.328778024763,-20.3086354432162,0,231,125,53,3770,338,104,234,267,190,273,177,680,140,8,81,374,39,370,49
"6981",116.889415839687,-34.6719634940382,0,152,102,51,3309,265,68,197,112,194,196,112,920,150,23,59,414,73,77,414
"7021",127.719928198494,-15.5117161897942,0,290,122,56,2915,386,170,216,307,246,320,246,802,208,0,114,555,9,198,9
"7083",116.401990596205,-3.4991250152234,0,264,79,80,321,314,216,98,262,264,266,260,2635,325,156,23,872,511,767,562
"7112",129.915247880854,-19.1404672362842,0,252,156,52,4880,383,84,299,295,182,304,182,449,108,4,95,274,18,203,18
"7121",146.984268054366,-35.0593859364744,0,161,130,44,5680,321,31,290,122,232,235,89,507,53,32,15,149,106,111,134
"7143",115.768815008923,2.01965283835307,0,223,74,91,194,264,183,81,223,220,224,220,3461,345,244,12,956,766,938,766
"7181",140.862996033393,-5.73993045138195,0,266,83,83,571,319,219,100,257,270,271,257,5463,548,311,16,1590,1109,1119,1590
"7201",129.417948168702,-21.1932219879236,0,251,157,50,5390,389,80,309,310,196,310,175,327,75,4,81,186,16,186,22
"7272",123.138608848676,-25.9026119834743,0,225,150,45,6308,386,57,329,294,192,300,139,167,28,4,51,68,14,63,33
"7283",123.310619709082,-33.604062856175,0,164,118,55,3372,277,63,214,128,206,206,120,489,66,18,42,190,60,65,188
"7292",143.600653754547,-38.2968020404223,0,134,98,50,3422,245,49,196,95,179,179,90,849,100,35,29,280,126,126,279
"7324",117.438747892156,-26.1538588884287,0,226,143,44,6380,391,71,320,153,221,305,142,191,34,3,60,77,15,59,65
"7343",148.68527836632,-31.2182320689317,0,178,143,47,5680,330,29,301,249,114,249,103,586,81,35,26,198,114,198,115
"7352",116.551360469311,-34.0238034236245,0,148,120,51,3942,285,52,233,101,200,200,101,681,119,16,65,328,52,56,328
"7362",115.920470529236,0.909045165171847,0,243,73,92,170,283,204,79,244,241,245,241,2981,316,170,20,883,543,854,562
"7372",149.134952300228,-25.1732116763014,0,192,151,51,5101,325,34,291,251,135,251,121,697,102,23,45,296,91,296,98
"7391",123.727588979527,-30.2253724366892,0,185,142,48,5184,337,45,292,189,153,249,116,217,24,12,20,65,41,56,55
"740",150.774511834607,-22.7423870319035,0,222,85,47,3338,297,117,180,257,202,259,174,1153,190,20,60,541,94,507,133
"7491",145.607010694221,-22.5768651557155,0,228,145,51,4804,356,75,281,281,176,281,160,529,107,10,67,266,47,266,55
"7513",123.166181468405,-27.0159770699684,0,213,147,45,6195,374,50,324,256,179,288,130,189,32,7,41,70,24,63,42
"7533",147.570693003945,-27.817503681872,0,204,147,48,5829,350,44,306,268,140,275,126,485,69,21,34,175,75,175,78
"7641",133.591849929653,-20.5592642910779,0,250,137,48,5050,377,97,280,305,179,305,179,360,94,4,92,217,15,217,15
"7654",141.631686431356,-18.2068379165139,0,270,133,55,3346,378,140,238,294,221,306,221,718,216,1,124,518,6,364,6
"7724",136.406633006409,-16.325125512667,0,270,122,53,3514,370,142,228,297,217,307,217,803,209,0,117,574,4,337,4
"7771",135.477861012332,-12.12886231835,0,271,90,61,1666,336,190,146,282,250,290,246,1335,329,1,110,898,5,575,10
"7791",101.881191446446,-2.40641514887102,0,221,95,90,247,274,169,105,220,219,224,218,2509,307,105,35,840,323,766,816
"7832",146.434017191641,-43.1088213250041,0,97,78,49,2781,187,28,159,65,133,133,61,1709,190,78,23,547,281,281,513
"7882",132.055894979276,-1.45366937271319,0,264,64,83,433,304,227,77,261,267,267,257,3640,415,222,20,1176,716,716,1040
"793",148.245336269028,-24.4573709263932,0,205,149,51,5012,339,49,290,263,151,263,135,696,113,20,55,327,74,327,81
"7951",141.126042660326,-17.8517021657899,0,272,127,56,3171,372,147,225,294,238,305,225,790,239,1,126,581,6,399,7
"7992",125.079576438293,8.24369642883539,0,224,97,83,443,284,168,116,224,223,230,218,2688,316,133,34,943,414,711,444
"8062",128.263025344349,-24.428625497967,0,231,144,46,5982,380,69,311,295,168,301,149,242,35,7,49,101,25,100,32
"8122",128.897027666681,-24.5350268285256,0,229,146,46,5957,378,65,313,292,166,298,147,257,37,9,49,109,28,104,33
"8142",147.789560519159,-26.4380581234582,0,193,154,49,5663,338,28,310,261,131,261,115,573,92,21,41,223,83,223,88
"8153",120.73439579457,-31.6221543157008,0,173,133,48,4970,323,50,273,118,198,236,108,302,41,17,28,108,54,63,101
"8192",138.112502852455,-27.3838951264042,0,222,151,46,6275,384,58,326,292,156,300,139,150,26,5,47,66,21,55,25
"8201",140.217697909102,-36.0600235324819,0,155,128,53,3873,293,55,238,106,204,205,106,480,64,18,38,174,60,63,174
"8223",150.578470323235,-23.0574367579538,0,223,96,48,3607,305,106,199,261,181,263,171,1097,179,21,60,511,93,494,119
"8251",124.495277684182,6.10994571819901,0,265,100,85,320,327,210,117,262,264,269,261,1898,228,93,31,629,283,395,604
"8261",130.882868403569,-23.2346362189855,0,223,154,48,5857,368,51,317,282,162,291,142,318,52,10,52,141,32,135,38
"8372",127.051244801842,-27.6456623652484,0,202,151,47,5897,363,43,320,272,138,272,122,182,22,7,24,57,32,57,43
"8411",125.498471856117,7.38928031409159,0,257,95,84,417,315,202,113,259,252,262,251,2254,279,102,29,756,360,687,396
"8432",136.172698070295,-30.0258095818572,0,201,146,47,5847,363,54,309,275,139,275,124,153,17,9,20,47,34,47,35
"850",128.690915005282,-28.9010963169858,0,192,157,50,5259,350,41,309,255,134,255,121,177,20,10,20,55,32,55,38
"8582",152.162404586561,-32.1030981384683,0,174,113,50,3965,278,55,223,220,128,222,121,1175,167,48,37,456,155,388,207
"8593",127.102324734442,-28.7730219902005,0,194,152,49,5423,351,42,309,259,134,259,121,177,21,9,22,53,33,53,42
"8683",124.317637355998,-29.7005240863655,0,188,144,48,5333,341,43,298,227,157,254,117,204,22,12,20,62,39,54,50
"8723",115.75623226352,-21.4008001983166,0,261,139,55,4223,377,126,251,310,257,310,203,301,57,1,85,158,5,158,69
"8752",146.686362628825,-32.851191740483,0,177,133,44,5833,332,36,296,246,113,251,101,442,47,29,15,125,97,117,98
"8802",145.087204580195,-36.2690299528185,0,154,127,46,5100,304,33,271,98,219,219,89,490,50,29,17,144,97,97,139
"8812",131.019897139631,-25.8129457908217,0,200,161,48,6174,361,26,335,266,134,273,116,306,42,11,37,120,42,106,44
"8822",102.33803845942,-2.98534931382164,0,229,97,90,249,282,175,107,226,227,232,226,2725,322,107,33,909,358,784,909
"8833",119.948943294585,-1.53858435456641,0,210,79,79,479,263,164,99,210,210,214,203,1947,242,103,24,621,342,459,415
"8873",119.512003734708,-30.8118493075017,0,184,140,46,5682,347,48,299,121,212,257,111,279,44,15,37,110,46,53,104
"8891",133.671109038405,-13.0755941488314,0,257,118,59,2253,346,149,197,269,223,281,223,1322,305,2,107,874,8,336,8
"8933",118.257369105704,-23.898951492738,0,245,147,46,6123,399,80,319,313,248,318,162,258,49,3,65,126,14,115,49
"8972",144.248050539754,-15.4176320065744,0,258,114,62,2133,345,163,182,276,234,282,227,982,259,2,115,668,7,470,13
"8984",124.115633685142,7.96143821906298,0,228,97,84,366,289,174,115,230,225,233,224,2845,350,132,29,941,437,826,506
"8992",143.335112826899,-15.9712625457905,0,264,134,61,2408,365,147,218,280,238,291,228,997,272,2,119,703,7,487,9
"9012",105.778668462299,-4.86786580178887,0,270,89,83,326,325,219,106,266,268,273,266,2131,336,71,50,895,231,374,895
"907",131.656543491408,-26.7000639799517,0,197,159,48,6029,358,29,329,263,116,270,116,256,39,11,35,94,39,94,39
"9102",137.00388181489,-17.7035060012713,0,255,131,53,4023,362,115,247,288,196,297,196,637,177,1,110,425,9,281,9
"9171",138.746224478818,-31.0755587671883,0,167,144,46,5980,328,20,308,98,201,243,90,331,38,20,19,102,68,81,98
"9191",142.180803124793,-14.6313407085836,0,265,118,60,2142,353,159,194,280,233,288,233,1268,348,1,124,956,5,554,5
"9222",114.869282823056,0.94686440541409,0,254,77,92,196,296,213,83,254,253,255,251,3989,410,244,16,1140,775,1130,1017
"9261",130.960129448213,-27.1435077534989,0,199,159,48,5837,361,35,326,264,136,269,121,231,33,9,33,83,34,83,35
"9303",124.835567320697,-18.0371465650387,0,273,145,54,3805,386,121,265,302,233,313,217,559,167,1,119,397,8,267,15
"9353",115.40398677811,-20.8418380748481,0,260,102,53,3419,352,160,192,301,252,301,213,306,62,1,85,135,6,135,87
"9402",112.3480649665,0.860323261003941,0,267,88,88,337,319,220,99,262,268,270,262,3028,386,134,31,1064,450,656,1064
"9412",101.767715341412,14.3950559815858,0,250,108,57,1870,332,145,187,252,226,269,221,1310,287,6,73,614,41,387,46
"9431",135.806621061638,-31.3037676655222,0,188,145,48,5344,346,50,296,125,255,255,118,184,22,11,17,54,39,39,48
"9471",129.421927155927,-16.6635843459517,0,276,142,55,3708,387,130,257,302,221,314,221,667,164,1,106,432,8,329,8
"9524",142.517185984179,-28.2913653412834,0,214,139,44,6304,368,56,312,284,180,292,130,247,44,9,44,104,40,89,49
"9541",126.36998873204,8.07211809558794,0,258,87,86,562,309,208,101,249,261,262,249,4122,734,151,55,1874,482,788,1729
"958",115.985940974206,2.43134947726503,0,239,73,94,153,278,201,77,239,237,240,237,3591,359,238,11,998,771,974,771
"9743",116.005860413425,-27.4270170903765,0,216,145,46,6026,382,71,311,151,238,292,138,207,37,5,57,98,17,53,84
"9761",151.559569351375,-24.0974485059269,0,224,99,51,3440,311,117,194,263,184,263,175,1075,183,25,58,498,109,498,130
"9771",139.967888025567,-29.3274797382765,0,210,142,45,6188,364,54,310,280,128,287,128,169,28,9,40,66,29,66,29
"9842",148.667748286389,-33.8015901891049,0,154,144,48,5543,316,16,300,117,197,225,83,659,73,41,15,178,149,172,156
"989",115.791313042864,-28.5551296314225,0,200,145,48,5690,367,65,302,140,220,273,128,306,58,9,61,152,31,51,139
"9932",126.027274727821,8.60041095758788,0,258,84,83,699,310,209,101,248,263,265,248,3909,618,209,40,1579,643,705,1579
"9971",117.745041856542,4.17781027383171,0,263,75,90,278,306,223,83,265,258,265,258,2080,204,114,17,586,381,540,381
"999",136.550527890213,-25.20351383253,0,226,158,47,6235,387,56,331,293,197,301,142,156,26,2,49,65,16,64,28
"555",117.643536212854,-32.639766439097,0,164,133,49,4780,317,50,267,117,210,226,106,353,60,10,55,160,42,42,158
"1210",145.211022431031,-6.95920253172517,0,240,100,84,671,303,185,118,243,247,247,231,4671,442,318,8,1228,1060,1134,1169
"139",132.512636939064,-30.2842878410593,0,188,151,53,4607,334,52,282,159,242,243,126,192,23,8,21,59,42,52,47
"147",148.463707896881,-20.6310273194686,0,231,107,52,3378,319,115,204,265,193,268,183,1332,301,18,86,772,63,730,78
"1613",124.025765964761,9.68775971326977,0,267,86,79,654,322,214,108,265,263,274,257,1830,242,61,31,637,267,345,465
"24",130.505492477678,-16.4218175550923,0,271,144,55,3767,381,120,261,297,215,309,215,710,171,1,105,459,8,341,8
"2814",116.160449236631,-33.2929512218107,0,150,135,51,4367,305,42,263,98,208,208,98,892,183,13,78,476,46,46,476
"291",114.709674245678,-28.775705806911,0,195,128,52,4087,331,87,244,159,226,250,146,487,112,4,88,285,23,33,200
"439",135.41742884554,-18.7668307404965,0,261,145,52,4547,384,106,278,308,195,309,195,427,109,1,105,281,9,207,9
"4713",139.250951129943,-23.4869893128052,0,236,148,47,5857,383,73,310,297,174,306,156,229,44,5,65,118,23,109,26
"509",126.394881098531,-19.4975975109264,0,269,151,52,4692,395,109,286,308,220,318,201,366,105,1,112,251,10,171,11
"5810",115.551352538168,-1.6049106628634,0,251,75,90,227,294,211,83,251,250,252,248,2738,339,115,34,916,382,874,887
"5910",143.095539873466,-34.5431156689301,0,169,139,48,5227,325,37,288,137,235,235,101,340,35,23,13,100,73,73,87
"6610",132.669220166281,-28.1821860303171,0,201,155,49,5601,359,47,312,269,141,269,126,191,31,8,36,71,29,71,30
"6810",144.251514445059,-14.5263247587718,0,260,100,62,2008,335,174,161,277,237,282,231,1203,309,4,111,825,15,507,25
"742",143.546514888294,-4.7008639422711,0,271,105,91,243,329,214,115,271,268,273,268,3096,361,149,29,1014,466,909,466
"7810",131.661128252745,-27.1444590459578,0,199,159,48,5904,359,34,325,270,119,270,119,230,36,9,36,86,34,86,34
"798",152.473705424927,-27.8078576840926,0,191,138,53,4327,308,49,259,242,142,242,131,931,129,29,44,378,107,378,123
"8412",144.757484258153,-32.0109516661614,0,186,138,46,5807,341,43,298,255,124,260,111,315,36,17,23,94,66,80,71
"8512",143.701512189582,-34.3767121469136,0,171,139,47,5345,327,37,290,138,239,239,101,349,36,23,13,100,78,78,87
"90",121.440709130839,6.71790085616522,0,270,89,89,278,320,221,99,270,266,272,265,1913,274,62,41,681,210,489,279
"9210",140.673608900979,-25.2477314672433,0,233,146,46,6084,383,69,314,298,203,306,151,212,46,5,66,109,24,99,29
"9610",120.436013410799,-8.34315054351464,0,241,106,76,694,305,167,138,243,232,248,230,1907,358,34,69,940,119,535,138
"1031",129.374845041893,-31.4450046757702,0,173,127,55,3579,285,58,227,154,206,215,124,249,29,10,25,81,43,46,77
"1121",113.785819564946,1.00634818198159,0,218,82,92,186,262,173,89,218,215,220,215,3568,366,186,21,1053,602,998,602
"1203",144.218364171684,-31.7888708086684,0,190,140,46,5836,346,44,302,259,128,264,114,287,35,15,23,86,59,77,63
"1272",114.097747146152,4.42559642833658,0,272,73,89,335,315,233,82,269,270,276,267,2891,344,157,27,987,503,615,813
"1311",122.938759871759,-21.3122816919349,0,263,150,51,5211,396,102,294,314,241,319,189,287,81,2,103,188,7,172,19
"1331",131.473651984707,-24.6153406833764,0,213,161,48,6165,370,35,335,278,149,286,129,289,42,11,41,116,34,104,40
"1372",149.410150996409,-31.4566717878915,0,158,145,48,5569,310,10,300,228,95,228,85,746,110,45,28,258,146,258,147
"1382",104.372197780758,12.9573903651908,0,275,90,56,1590,349,191,158,275,256,294,252,1274,262,2,77,638,26,235,86
"1431",125.335395922884,-30.1446482993197,0,187,143,50,4914,332,47,285,224,187,248,121,192,21,12,22,57,37,52,47
"1481",141.404272085056,-16.5069008572027,0,271,122,57,2672,364,153,211,289,243,299,231,1041,296,1,125,775,4,495,6
"1514",107.386538158171,-6.36697298847139,0,270,95,82,378,331,216,115,264,271,274,264,1929,299,44,52,809,169,394,809
"1524",133.284479184076,-22.756115545053,0,217,152,48,5792,364,49,315,275,157,284,137,311,50,9,52,136,34,134,38
"1551",121.489416803233,-26.7102189641446,0,214,147,45,6369,377,51,326,286,178,292,129,222,36,6,47,89,22,79,49
"1663",135.996741876006,-25.6691385596059,0,224,156,47,6282,386,55,331,301,195,301,140,136,21,2,48,52,14,52,28
"1684",115.659170942381,-26.2599952227902,0,224,149,47,5997,392,77,315,159,248,300,147,197,38,2,67,96,11,59,84
"1701",112.091392246075,-1.15017879288644,0,259,85,90,345,309,215,94,258,260,262,254,3002,317,163,21,887,529,744,836
"1713",153.115728795528,-26.4635469287168,0,206,94,50,3351,286,99,187,243,184,244,159,1775,245,49,42,702,209,630,289
"1751",122.516945190728,-20.0422628095839,0,269,144,53,4345,383,116,267,310,249,314,206,370,107,1,117,265,5,243,18
"1763",113.85889261961,1.73089492716826,0,244,80,91,167,288,201,87,244,243,245,242,4085,402,232,15,1176,788,1068,1048
"1771",131.461632335559,-25.9929529554211,0,197,161,47,6179,360,23,337,264,132,272,114,281,41,12,35,106,41,100,42
"1811",126.688186242245,-22.3931198951323,0,253,150,49,5668,392,88,304,315,230,315,174,238,48,3,76,127,14,127,22
"1881",102.671627742238,2.27443551295437,0,270,101,90,366,328,216,112,266,269,274,265,2028,217,118,18,608,416,564,555
"1904",138.306279992685,-19.8930134857073,0,251,155,52,4909,380,86,294,296,181,303,181,406,101,2,100,256,12,251,12
"1911",143.616565358825,-21.1351850966457,0,243,152,52,4757,373,86,287,295,192,295,175,483,119,5,92,295,21,295,31
"1933",116.929126852192,-27.6290842273738,0,211,145,45,6278,380,62,318,141,202,290,130,231,35,6,48,99,23,56,83
"1981",149.625679329038,-9.68006483279169,0,264,74,77,779,315,219,96,271,253,272,253,1951,273,57,46,802,226,743,255
"1991",135.264524435624,-26.1005319678225,0,221,155,47,6225,382,54,328,297,192,297,138,140,19,4,43,52,17,52,27
"2022",133.690216648392,-30.1169724354986,0,193,151,51,5116,347,52,295,133,230,256,125,181,21,9,18,52,41,49,44
"2144",145.463297180831,-26.5403128915932,0,209,145,46,5997,353,44,309,273,127,280,127,419,70,16,47,174,57,167,57
"2151",147.468891632743,-29.7059430391528,0,200,142,46,5898,351,46,305,266,136,273,121,461,65,23,34,172,79,164,80
"2172",127.026842189953,-15.3061424766202,0,269,117,56,2803,362,155,207,287,227,298,227,1081,271,1,110,732,15,274,15
"2182",103.79503950011,-4.95905126561411,0,227,96,90,278,279,173,106,225,224,230,223,2856,311,119,28,918,425,767,443
"2211",150.331973610446,-25.7913614646532,0,198,146,51,4987,327,43,284,256,143,256,129,685,98,28,42,280,97,280,100
"2242",147.302264706232,-43.4208148170728,0,103,68,48,2549,181,41,140,73,136,136,70,1162,130,67,18,352,220,220,348
"2274",137.889299727976,-27.549144817749,0,221,151,46,6305,384,57,327,292,154,299,137,146,24,6,43,63,21,53,24
"2282",147.247072290629,-42.5408813997637,0,102,101,50,3362,213,13,200,116,144,144,58,587,57,38,12,165,124,124,153
"2295",131.673054150306,-27.9332143091597,0,196,159,50,5636,356,38,318,264,135,264,120,209,31,9,31,76,33,76,34
"2322",131.247426639311,-13.5018668195698,0,267,128,58,2349,363,145,218,279,231,292,231,1303,302,2,104,826,10,377,10
"2351",126.369713107124,-14.5402550231665,0,271,102,56,2364,350,171,179,286,245,294,234,1209,327,0,116,863,15,257,16
"2382",118.770438446663,-31.1347611423116,0,178,138,47,5572,339,48,291,118,203,249,107,314,52,12,46,135,41,50,129
"2391",120.503039257601,-25.7852784020361,0,220,150,45,6469,384,53,331,294,184,299,134,248,43,5,52,106,21,95,52
"2401",131.611091280356,-21.9488768954761,0,231,149,48,5508,368,63,305,284,175,293,154,346,67,8,69,176,28,172,31
"2411",119.365936624818,-20.0825660978444,0,266,136,56,4010,370,129,241,310,242,310,209,349,106,2,108,242,9,242,34
"243",130.421475088224,-14.4354320771527,0,264,132,58,2699,363,139,224,280,223,293,223,1169,289,1,109,769,7,331,7
"2475",129.753869143315,-21.3731760322116,0,246,157,50,5466,385,73,312,306,189,306,169,340,75,5,78,188,19,188,25
"2541",141.002308363095,-20.6167328555603,0,255,148,52,4699,384,100,284,297,205,306,188,446,122,3,105,291,14,208,16
"2553",146.218778425828,-18.3624003245495,0,230,95,53,2894,307,129,178,260,196,262,188,2223,468,40,84,1307,125,1074,148
"2581",119.716571681201,-9.63426878326572,0,223,114,76,887,292,143,149,227,209,232,209,2790,434,31,66,1244,140,938,140
"2666",144.8548106011,-5.3647771361284,0,252,100,90,247,307,196,111,253,247,253,247,4455,551,199,35,1610,624,1378,624
